participant,country,condition,problem,num_distance,correctness,congruency,rt,log_rt
19924,UK,magnitude,8 | 6,2,TRUE,congruent,0.6268,-0.20287101220344747
19924,UK,magnitude,9 | 8,1,TRUE,congruent,0.6093,-0.21516882187553085
19924,UK,magnitude,4 | 9,5,TRUE,neutral,0.5321,-0.27400674107527756
19924,UK,magnitude,7 | 9,2,TRUE,incongruent,0.6869,-0.1631064836235663
19924,UK,magnitude,8 | 9,1,FALSE,incongruent,0.8337,-0.07899019850296567
19924,UK,magnitude,3 | 1,2,TRUE,neutral,0.8122,-0.09033701484598185
19924,UK,magnitude,3 | 4,1,TRUE,neutral,0.9349,-0.029234840219232318
19924,UK,magnitude,6 | 7,1,TRUE,neutral,1.2283,0.08930445184787068
19924,UK,magnitude,2 | 1,1,TRUE,congruent,0.5963,-0.22453519065426075
19924,UK,magnitude,2 | 7,5,TRUE,neutral,0.5814,-0.23552497256559102
19924,UK,magnitude,1 | 3,2,TRUE,neutral,0.5582,-0.25321016784738776
19924,UK,magnitude,4 | 9,5,TRUE,incongruent,0.6959,-0.15745316350498506
19924,UK,magnitude,1 | 6,5,TRUE,congruent,0.5435,-0.26480045157768667
19924,UK,magnitude,8 | 3,5,TRUE,congruent,0.5057,-0.29610704636745544
19924,UK,magnitude,3 | 1,2,TRUE,incongruent,0.5083,-0.29387989029729644
19924,UK,magnitude,1 | 3,2,TRUE,congruent,0.512,-0.2907300390241692
19924,UK,magnitude,9 | 8,1,TRUE,incongruent,0.6247,-0.20432849405397824
19924,UK,magnitude,8 | 6,2,TRUE,incongruent,1.3987,0.14572457488066823
19924,UK,magnitude,6 | 7,1,TRUE,incongruent,0.8219,-0.0851810195525269
19924,UK,magnitude,8 | 9,1,TRUE,congruent,0.9752,-0.01090630738967451
19924,UK,magnitude,2 | 4,2,TRUE,incongruent,0.9635,-0.016148281008528227
19924,UK,magnitude,3 | 8,5,TRUE,congruent,0.6593,-0.18091692425629732
19924,UK,magnitude,9 | 4,5,TRUE,neutral,0.5548,-0.2558635475987528
19924,UK,magnitude,4 | 2,2,TRUE,neutral,0.5215,-0.28274568723745036
19924,UK,magnitude,1 | 2,1,TRUE,congruent,0.5593,-0.2523551806717518
19924,UK,magnitude,3 | 1,2,TRUE,congruent,0.5438,-0.26456079674851873
19924,UK,magnitude,4 | 9,5,TRUE,congruent,0.5258,-0.27917941822965603
19924,UK,magnitude,2 | 7,5,TRUE,incongruent,0.9255,-0.033623576911077084
19924,UK,magnitude,6 | 1,5,TRUE,neutral,0.6083,-0.21588218353707672
19924,UK,magnitude,7 | 9,2,TRUE,congruent,0.5433,-0.26496029496627915
19924,UK,magnitude,1 | 2,1,TRUE,incongruent,0.9624,-0.016644385668211654
19924,UK,magnitude,9 | 4,5,TRUE,incongruent,0.6083,-0.21588218353707672
19924,UK,magnitude,8 | 6,2,TRUE,neutral,0.5622,-0.2501091587285781
19924,UK,magnitude,7 | 2,5,TRUE,incongruent,0.5301,-0.27564219577357346
19924,UK,magnitude,6 | 7,1,TRUE,congruent,0.5605,-0.25142438306900805
19924,UK,magnitude,7 | 6,1,TRUE,neutral,0.6965,-0.1570788792400177
19924,UK,magnitude,6 | 1,5,TRUE,congruent,0.4729,-0.3252306859845737
19924,UK,magnitude,6 | 8,2,TRUE,congruent,0.5512,-0.2586907911004306
19924,UK,magnitude,3 | 8,5,TRUE,incongruent,0.6265,-0.20307892466983124
19924,UK,magnitude,9 | 7,2,TRUE,congruent,0.5579,-0.25344363858963087
19924,UK,magnitude,8 | 3,5,TRUE,incongruent,0.5302,-0.27556027660292537
19924,UK,magnitude,8 | 9,1,TRUE,neutral,0.6131,-0.21246868387276577
19924,UK,magnitude,7 | 6,1,TRUE,congruent,0.5694,-0.2445825371890637
19924,UK,magnitude,1 | 6,5,TRUE,neutral,0.4585,-0.3386606599939601
19924,UK,magnitude,7 | 2,5,TRUE,congruent,0.5583,-0.2531323721495705
19924,UK,magnitude,9 | 7,2,FALSE,incongruent,0.4456,-0.3510548178343275
19924,UK,magnitude,4 | 3,1,TRUE,neutral,0.6553,-0.18355983204386134
19924,UK,magnitude,2 | 1,1,TRUE,incongruent,0.593,-0.22694530663573742
19924,UK,magnitude,7 | 6,1,TRUE,incongruent,0.9943,-0.002482560585275175
19928,UK,magnitude,9 | 4,5,TRUE,incongruent,0.672,-0.17263072694617473
19928,UK,magnitude,9 | 8,1,TRUE,congruent,0.802,-0.09582563171583647
19928,UK,magnitude,1 | 3,2,TRUE,congruent,0.624,-0.20481541031757602
19928,UK,magnitude,7 | 2,5,TRUE,congruent,0.633,-0.1985962899826449
19928,UK,magnitude,2 | 7,5,TRUE,congruent,0.601,-0.22112552799726048
19928,UK,magnitude,7 | 9,2,TRUE,incongruent,0.75,-0.12493873660829995
19928,UK,magnitude,3 | 4,1,TRUE,incongruent,0.7,-0.1549019599857432
19928,UK,magnitude,6 | 8,2,TRUE,congruent,0.665,-0.17717835469689538
19928,UK,magnitude,4 | 2,2,TRUE,incongruent,0.69,-0.16115090926274472
19928,UK,magnitude,4 | 9,5,TRUE,neutral,0.62,-0.20760831050174613
19928,UK,magnitude,2 | 7,5,TRUE,neutral,0.672,-0.17263072694617473
19928,UK,magnitude,9 | 8,1,TRUE,neutral,0.708,-0.149966742310231
19928,UK,magnitude,2 | 4,2,TRUE,neutral,0.665,-0.17717835469689538
19928,UK,magnitude,3 | 1,2,TRUE,neutral,0.574,-0.2410881076020265
19928,UK,magnitude,8 | 9,1,TRUE,neutral,0.734,-0.13430394008392949
19928,UK,magnitude,1 | 3,2,TRUE,neutral,0.902,-0.04479346245805826
19928,UK,magnitude,1 | 2,1,TRUE,incongruent,0.703,-0.15304467498017607
19928,UK,magnitude,8 | 6,2,TRUE,congruent,0.616,-0.21041928783557454
19928,UK,magnitude,4 | 9,5,TRUE,congruent,0.616,-0.21041928783557454
19928,UK,magnitude,4 | 3,1,TRUE,neutral,0.642,-0.19246497193114673
19928,UK,magnitude,7 | 6,1,TRUE,incongruent,0.632,-0.19928292171761497
19928,UK,magnitude,4 | 2,2,TRUE,neutral,0.602,-0.22040350874217546
19928,UK,magnitude,9 | 4,5,TRUE,congruent,0.592,-0.22767829327708025
19928,UK,magnitude,4 | 9,5,TRUE,incongruent,0.574,-0.2410881076020265
19928,UK,magnitude,1 | 6,5,TRUE,neutral,0.635,-0.1972262747080243
19928,UK,magnitude,3 | 4,1,TRUE,congruent,0.703,-0.15304467498017607
19928,UK,magnitude,8 | 6,2,TRUE,neutral,0.599,-0.22257317761068865
19928,UK,magnitude,3 | 1,2,TRUE,congruent,0.533,-0.2732727909734277
19928,UK,magnitude,6 | 1,5,TRUE,congruent,0.56,-0.25181197299379954
19928,UK,magnitude,6 | 1,5,TRUE,incongruent,0.59,-0.22914798835785583
19928,UK,magnitude,7 | 9,2,TRUE,neutral,0.766,-0.11577123036739606
19928,UK,magnitude,8 | 3,5,TRUE,congruent,0.707,-0.1505805862031006
19928,UK,magnitude,7 | 9,2,TRUE,congruent,0.605,-0.2182446253475311
19928,UK,magnitude,6 | 8,2,TRUE,neutral,0.816,-0.08830984124613889
19928,UK,magnitude,3 | 4,1,TRUE,neutral,0.832,-0.07987667370927608
19928,UK,magnitude,6 | 8,2,TRUE,incongruent,0.818,-0.08724669632867703
19928,UK,magnitude,6 | 7,1,TRUE,congruent,0.7,-0.1549019599857432
19928,UK,magnitude,2 | 1,1,TRUE,congruent,0.592,-0.22767829327708025
19928,UK,magnitude,6 | 7,1,TRUE,neutral,0.718,-0.14387555575769967
19928,UK,magnitude,8 | 3,5,TRUE,neutral,0.582,-0.23507701535011155
19928,UK,magnitude,2 | 1,1,TRUE,neutral,0.636,-0.19654288435158612
19928,UK,magnitude,6 | 7,1,TRUE,incongruent,0.674,-0.17134010346468015
19928,UK,magnitude,7 | 6,1,TRUE,congruent,0.6,-0.2218487496163564
19928,UK,magnitude,8 | 9,1,TRUE,congruent,0.642,-0.19246497193114673
19928,UK,magnitude,1 | 2,1,TRUE,congruent,0.633,-0.1985962899826449
19928,UK,magnitude,1 | 6,5,FALSE,incongruent,0.65,-0.18708664335714442
19928,UK,magnitude,2 | 4,2,FALSE,incongruent,0.71,-0.14874165128092473
19928,UK,magnitude,9 | 4,5,TRUE,neutral,1.423,0.15320490008428433
19928,UK,magnitude,1 | 6,5,TRUE,congruent,0.772,-0.11238269966426384
19928,UK,magnitude,3 | 8,5,TRUE,incongruent,0.787,-0.10402526764093542
19928,UK,magnitude,4 | 3,1,TRUE,congruent,0.64,-0.1938200260161128
19928,UK,magnitude,2 | 4,2,TRUE,congruent,0.581,-0.2358238676096693
19928,UK,magnitude,8 | 6,2,TRUE,incongruent,0.784,-0.10568393731556154
19928,UK,magnitude,6 | 1,5,TRUE,neutral,0.633,-0.1985962899826449
19928,UK,magnitude,1 | 3,2,TRUE,incongruent,0.876,-0.05749589383191927
19928,UK,magnitude,2 | 7,5,TRUE,incongruent,0.899,-0.046240308266771224
19928,UK,magnitude,9 | 7,2,TRUE,neutral,0.775,-0.1106982974936897
19928,UK,magnitude,8 | 3,5,TRUE,incongruent,0.703,-0.15304467498017607
19928,UK,magnitude,7 | 2,5,TRUE,neutral,0.733,-0.13489602535887207
19928,UK,magnitude,9 | 7,2,TRUE,incongruent,0.857,-0.06701917807680184
19928,UK,magnitude,1 | 2,1,TRUE,neutral,0.724,-0.1402614338028531
19928,UK,magnitude,9 | 8,1,TRUE,incongruent,0.668,-0.1752235375244543
19928,UK,magnitude,3 | 8,5,TRUE,neutral,0.623,-0.2055119533408304
19928,UK,magnitude,9 | 7,2,TRUE,congruent,0.54,-0.26760624017703144
19928,UK,magnitude,8 | 9,1,TRUE,incongruent,0.676,-0.17005330405836405
19928,UK,magnitude,3 | 1,2,TRUE,incongruent,0.654,-0.18442225167573273
19928,UK,magnitude,7 | 6,1,TRUE,neutral,0.683,-0.1655792963184674
19928,UK,magnitude,4 | 2,2,TRUE,congruent,0.632,-0.19928292171761497
19928,UK,magnitude,4 | 3,1,TRUE,incongruent,0.568,-0.24565166428898116
19928,UK,magnitude,7 | 2,5,TRUE,incongruent,0.599,-0.22257317761068865
19928,UK,magnitude,2 | 1,1,TRUE,incongruent,0.666,-0.17652577082969892
19928,UK,magnitude,3 | 8,5,TRUE,congruent,0.59,-0.22914798835785583
19938,UK,magnitude,7 | 9,2,TRUE,congruent,1.0304,0.013005850015736873
19938,UK,magnitude,4 | 2,2,TRUE,neutral,0.933,-0.030118356253500032
19938,UK,magnitude,8 | 6,2,TRUE,neutral,0.9295,-0.03175060589208262
19938,UK,magnitude,2 | 4,2,TRUE,neutral,0.8156,-0.08852278289389762
19938,UK,magnitude,2 | 1,1,TRUE,congruent,0.7037,-0.1526124489726046
19938,UK,magnitude,9 | 8,1,TRUE,neutral,0.7368,-0.13265038281120747
19938,UK,magnitude,3 | 4,1,TRUE,neutral,0.7455,-0.12755235221098662
19938,UK,magnitude,8 | 6,2,TRUE,incongruent,0.829,-0.08144546944972647
19938,UK,magnitude,3 | 1,2,TRUE,incongruent,0.7195,-0.14296920172737598
19938,UK,magnitude,8 | 9,1,TRUE,incongruent,1.0956,0.03965202358192373
19938,UK,magnitude,4 | 3,1,TRUE,neutral,0.8846,-0.053253064966414985
19938,UK,magnitude,9 | 4,5,TRUE,incongruent,0.9995,-2.1720154586423186e-4
19938,UK,magnitude,7 | 6,1,TRUE,congruent,0.8655,-0.0627329277885873
19938,UK,magnitude,1 | 3,2,TRUE,incongruent,0.8796,-0.05571477931124721
19938,UK,magnitude,2 | 7,5,TRUE,incongruent,0.7263,-0.13888395583860474
19938,UK,magnitude,7 | 6,1,TRUE,neutral,0.7292,-0.13715334001706134
19938,UK,magnitude,6 | 1,5,TRUE,incongruent,0.7956,-0.09930522554760206
19938,UK,magnitude,4 | 9,5,TRUE,congruent,0.5959,-0.22482661457521325
19938,UK,magnitude,4 | 9,5,TRUE,neutral,0.5937,-0.2264329510739413
19938,UK,magnitude,2 | 1,1,TRUE,neutral,0.6824,-0.16596098184053337
19938,UK,magnitude,1 | 6,5,TRUE,congruent,0.5792,-0.2371714468109095
19938,UK,magnitude,1 | 6,5,TRUE,neutral,0.6311,-0.19990181982522437
19938,UK,magnitude,2 | 7,5,TRUE,congruent,0.9617,-0.016960383953898
19938,UK,magnitude,2 | 4,2,FALSE,incongruent,0.6179,-0.2090818047854217
19938,UK,magnitude,9 | 7,2,TRUE,congruent,1.3989,0.1457866701741545
19938,UK,magnitude,1 | 3,2,TRUE,congruent,0.5479,-0.26129869956529017
19938,UK,magnitude,3 | 8,5,TRUE,congruent,0.6318,-0.19942037843086982
19938,UK,magnitude,2 | 1,1,TRUE,incongruent,0.6449,-0.19050762306265814
19938,UK,magnitude,7 | 2,5,TRUE,incongruent,0.6454,-0.19017103893211385
19938,UK,magnitude,8 | 3,5,TRUE,congruent,0.6828,-0.16570648755730402
19938,UK,magnitude,6 | 8,2,TRUE,congruent,0.6463,-0.18956584407732724
19938,UK,magnitude,9 | 8,1,TRUE,congruent,0.5829,-0.23440594468055506
19938,UK,magnitude,9 | 7,2,TRUE,incongruent,0.7468,-0.1267956907229593
19938,UK,magnitude,6 | 7,1,TRUE,incongruent,0.7324,-0.1352516643703411
19938,UK,magnitude,6 | 1,5,TRUE,neutral,0.5955,-0.22511823418120366
19938,UK,magnitude,3 | 4,1,TRUE,congruent,0.5459,-0.2628869056940387
19938,UK,magnitude,7 | 6,1,TRUE,incongruent,0.7194,-0.14302956651750767
19938,UK,magnitude,4 | 3,1,TRUE,congruent,0.7823,-0.10662666975397508
19938,UK,magnitude,6 | 7,1,TRUE,congruent,0.5793,-0.23709647150094282
19938,UK,magnitude,4 | 3,1,TRUE,incongruent,0.6152,-0.2109836732066254
19938,UK,magnitude,8 | 3,5,TRUE,neutral,0.6135,-0.21218543293697692
19938,UK,magnitude,4 | 2,2,TRUE,incongruent,0.6802,-0.16736337240329666
19938,UK,magnitude,6 | 7,1,TRUE,neutral,0.7125,-0.14721513131945219
19938,UK,magnitude,4 | 2,2,TRUE,congruent,0.5459,-0.2628869056940387
19938,UK,magnitude,9 | 4,5,TRUE,congruent,0.5945,-0.22584814104528958
19938,UK,magnitude,8 | 3,5,TRUE,incongruent,0.7107,-0.1483136845575725
19938,UK,magnitude,4 | 9,5,TRUE,incongruent,0.5977,-0.2235167441663184
19938,UK,magnitude,9 | 4,5,TRUE,neutral,0.497,-0.3036436112666679
19938,UK,magnitude,1 | 6,5,TRUE,incongruent,0.4633,-0.33413769979684477
19938,UK,magnitude,7 | 2,5,TRUE,congruent,0.4874,-0.3121144751512945
19938,UK,magnitude,1 | 2,1,TRUE,incongruent,0.6084,-0.21581079461903915
19938,UK,magnitude,1 | 2,1,TRUE,congruent,0.5335,-0.2728655762395113
19938,UK,magnitude,3 | 1,2,TRUE,congruent,0.486,-0.3133637307377066
19938,UK,magnitude,6 | 1,5,TRUE,congruent,0.4692,-0.3286419965565084
19938,UK,magnitude,9 | 8,1,FALSE,incongruent,0.5802,-0.23642227553335465
19938,UK,magnitude,8 | 6,2,TRUE,congruent,1.1714,0.06870521969194124
19938,UK,magnitude,3 | 8,5,TRUE,incongruent,0.6857,-0.16386585053462518
19938,UK,magnitude,9 | 7,2,TRUE,neutral,0.9302,-0.03142366482450232
19938,UK,magnitude,6 | 8,2,TRUE,incongruent,0.6509,-0.18648572845811687
19938,UK,magnitude,1 | 3,2,TRUE,neutral,0.5775,-0.23844801143581806
19938,UK,magnitude,3 | 8,5,TRUE,neutral,0.812,-0.09044397075882467
19938,UK,magnitude,8 | 9,1,TRUE,neutral,0.6117,-0.21346151950219755
19938,UK,magnitude,2 | 7,5,TRUE,neutral,0.638,-0.19517932127883766
19938,UK,magnitude,7 | 9,2,TRUE,neutral,0.8646,-0.06318476880236705
19938,UK,magnitude,2 | 4,2,TRUE,congruent,0.6298,-0.20079734369947488
19938,UK,magnitude,7 | 2,5,TRUE,neutral,0.5634,-0.24918315735024543
19938,UK,magnitude,1 | 2,1,TRUE,neutral,0.5171,-0.28642546222793025
19938,UK,magnitude,6 | 8,2,TRUE,neutral,0.5363,-0.27059220303693193
19938,UK,magnitude,3 | 4,1,TRUE,incongruent,0.7007,-0.15446788250642454
19938,UK,magnitude,7 | 9,2,TRUE,incongruent,0.5501,-0.259558355050234
19938,UK,magnitude,8 | 9,1,TRUE,congruent,0.6321,-0.19921420967223738
19938,UK,magnitude,3 | 1,2,TRUE,neutral,0.7165,-0.1447838052666367
19945,UK,magnitude,6 | 1,5,TRUE,neutral,3.2951,0.517868599139189
19945,UK,magnitude,1 | 3,2,TRUE,neutral,2.5364,0.4042177445149239
19945,UK,magnitude,3 | 4,1,TRUE,congruent,1.0542,0.022923011878938613
19945,UK,magnitude,8 | 3,5,TRUE,congruent,1.1435,0.05823616894276728
19945,UK,magnitude,1 | 6,5,TRUE,congruent,0.5698,-0.24427755509654195
19945,UK,magnitude,9 | 8,1,TRUE,neutral,0.8789,-0.05606053552778356
19945,UK,magnitude,6 | 8,2,TRUE,congruent,0.9616,-0.017005545341335693
19945,UK,magnitude,1 | 3,2,TRUE,congruent,0.5799,-0.23664689125178456
19945,UK,magnitude,8 | 3,5,TRUE,incongruent,0.7373,-0.13235576609690156
19945,UK,magnitude,4 | 3,1,TRUE,incongruent,0.7807,-0.10751582063531237
19945,UK,magnitude,9 | 4,5,TRUE,neutral,0.9465,-0.02387938170018444
19945,UK,magnitude,6 | 1,5,TRUE,congruent,0.6525,-0.18541948398968144
19945,UK,magnitude,3 | 4,1,TRUE,incongruent,0.8123,-0.09028354676565538
19945,UK,magnitude,7 | 9,2,TRUE,neutral,1.0661,0.02779794335029943
19945,UK,magnitude,9 | 4,5,TRUE,congruent,0.7341,-0.1342447759285484
19945,UK,magnitude,9 | 8,1,TRUE,congruent,0.6883,-0.16222223044626669
19945,UK,magnitude,8 | 3,5,TRUE,neutral,0.7948,-0.09974214156222248
19945,UK,magnitude,1 | 6,5,TRUE,neutral,0.7525,-0.12349349573411907
19945,UK,magnitude,8 | 9,1,FALSE,incongruent,0.9109,-0.040529297924892876
19945,UK,magnitude,3 | 8,5,TRUE,congruent,0.7846,-0.10535169620648291
19945,UK,magnitude,3 | 8,5,FALSE,incongruent,0.6958,-0.15751557558842988
19945,UK,magnitude,1 | 2,1,TRUE,congruent,1.4341,0.15657943580457367
19945,UK,magnitude,2 | 7,5,TRUE,neutral,0.6993,-0.15533647175976084
19945,UK,magnitude,4 | 2,2,TRUE,neutral,0.9125,-0.039767126871487694
19945,UK,magnitude,8 | 6,2,TRUE,neutral,0.8015,-0.09609647330983638
19945,UK,magnitude,4 | 3,1,TRUE,neutral,0.6658,-0.17665620917935146
19945,UK,magnitude,9 | 7,2,TRUE,incongruent,0.72,-0.14266750356873156
19945,UK,magnitude,1 | 2,1,TRUE,incongruent,0.7833,-0.10607187345739313
19945,UK,magnitude,4 | 9,5,TRUE,incongruent,0.7017,-0.15384852347118452
19945,UK,magnitude,8 | 9,1,TRUE,congruent,0.6774,-0.1691548076913885
19945,UK,magnitude,6 | 1,5,TRUE,incongruent,0.7109,-0.14819148577176255
19945,UK,magnitude,7 | 9,2,TRUE,incongruent,0.8638,-0.06358680028852029
19945,UK,magnitude,3 | 1,2,TRUE,neutral,0.5964,-0.22446236521904303
19945,UK,magnitude,4 | 2,2,FALSE,incongruent,0.6775,-0.16909070045355667
19945,UK,magnitude,1 | 3,2,TRUE,incongruent,0.6789,-0.168194191325609
19945,UK,magnitude,8 | 9,1,TRUE,neutral,0.6122,-0.2131066747386842
19945,UK,magnitude,6 | 8,2,TRUE,neutral,0.596,-0.22475374025976358
19945,UK,magnitude,6 | 7,1,TRUE,incongruent,0.6345,-0.19756837356927645
19945,UK,magnitude,7 | 6,1,TRUE,incongruent,0.7346,-0.13394907599072503
19945,UK,magnitude,1 | 6,5,TRUE,incongruent,0.6471,-0.18902860017779252
19945,UK,magnitude,3 | 1,2,TRUE,incongruent,0.6467,-0.1892971390528832
19945,UK,magnitude,4 | 3,1,TRUE,congruent,0.5608,-0.2511919950413978
19945,UK,magnitude,6 | 7,1,TRUE,neutral,0.7767,-0.10974669484546556
19945,UK,magnitude,4 | 9,5,TRUE,congruent,0.5446,-0.26392236299605426
19945,UK,magnitude,8 | 6,2,TRUE,incongruent,0.8857,-0.052713355322201574
19945,UK,magnitude,6 | 8,2,TRUE,incongruent,0.6151,-0.21105427297625226
19945,UK,magnitude,4 | 9,5,TRUE,neutral,0.6452,-0.1903056412830761
19945,UK,magnitude,2 | 7,5,TRUE,incongruent,0.6291,-0.20128031481499373
19945,UK,magnitude,8 | 6,2,TRUE,congruent,0.6126,-0.2128230075294461
19945,UK,magnitude,4 | 2,2,TRUE,congruent,0.8638,-0.06358680028852029
19945,UK,magnitude,7 | 2,5,TRUE,neutral,0.6127,-0.21275211966804605
19945,UK,magnitude,7 | 9,2,TRUE,congruent,0.5934,-0.22665245801917694
19945,UK,magnitude,9 | 7,2,TRUE,congruent,1.2883,0.1100170067921121
19945,UK,magnitude,1 | 2,1,TRUE,neutral,0.5536,-0.25680391855129864
19945,UK,magnitude,2 | 4,2,TRUE,neutral,0.8659,-0.06253226035662252
19945,UK,magnitude,2 | 7,5,TRUE,congruent,0.5434,-0.264880365918128
19945,UK,magnitude,9 | 4,5,TRUE,incongruent,1.646,0.216429830876251
19945,UK,magnitude,2 | 1,1,TRUE,neutral,0.5957,-0.22497239990115528
19945,UK,magnitude,7 | 6,1,TRUE,neutral,0.7974,-0.09832376867362437
19945,UK,magnitude,7 | 2,5,TRUE,congruent,0.5113,-0.29132420727346303
19945,UK,magnitude,3 | 8,5,TRUE,neutral,0.5285,-0.27695500835655495
19945,UK,magnitude,7 | 2,5,TRUE,incongruent,0.6193,-0.20809891999042876
19945,UK,magnitude,7 | 6,1,TRUE,congruent,0.7619,-0.11810202642698872
19945,UK,magnitude,6 | 7,1,TRUE,congruent,0.5119,-0.29081487044975457
19945,UK,magnitude,2 | 4,2,TRUE,congruent,0.5783,-0.23784680769640534
19945,UK,magnitude,3 | 1,2,TRUE,congruent,0.6195,-0.2079586892879177
19945,UK,magnitude,9 | 7,2,TRUE,neutral,0.7125,-0.14721513131945219
19945,UK,magnitude,2 | 4,2,TRUE,incongruent,0.9294,-0.03179733185715036
19945,UK,magnitude,2 | 1,1,TRUE,incongruent,0.7597,-0.11935787359571505
19945,UK,magnitude,9 | 8,1,TRUE,incongruent,0.8071,-0.09307265269104413
19945,UK,magnitude,3 | 4,1,TRUE,neutral,0.9284,-0.0322648682161199
19945,UK,magnitude,2 | 1,1,TRUE,congruent,0.628,-0.20204035626280387
19946,UK,magnitude,4 | 2,2,TRUE,congruent,0.9526,-0.02108942282442832
19946,UK,magnitude,3 | 4,1,TRUE,incongruent,1.1935,0.07682242334277335
19946,UK,magnitude,6 | 1,5,TRUE,incongruent,0.6816,-0.1664704182413563
19946,UK,magnitude,4 | 2,2,TRUE,neutral,0.566,-0.24718356881172862
19946,UK,magnitude,6 | 7,1,TRUE,congruent,0.6171,-0.20964445358561357
19946,UK,magnitude,4 | 3,1,TRUE,congruent,0.5167,-0.2867615384543382
19946,UK,magnitude,4 | 2,2,TRUE,incongruent,0.7501,-0.1248808345374318
19946,UK,magnitude,8 | 6,2,TRUE,congruent,0.5309,-0.274987274658843
19946,UK,magnitude,1 | 6,5,TRUE,congruent,0.4658,-0.3318005158013381
19946,UK,magnitude,1 | 6,5,TRUE,neutral,0.4492,-0.34756025241057986
19946,UK,magnitude,6 | 7,1,FALSE,incongruent,0.6016,-0.22069217241641415
19946,UK,magnitude,3 | 1,2,TRUE,congruent,0.6685,-0.17489858840199685
19946,UK,magnitude,8 | 3,5,TRUE,incongruent,0.8024,-0.09560907998763829
19946,UK,magnitude,4 | 9,5,TRUE,neutral,0.5662,-0.24703013497091578
19946,UK,magnitude,9 | 7,2,TRUE,congruent,0.7005,-0.15459186037820657
19946,UK,magnitude,7 | 6,1,TRUE,congruent,0.9683,-0.01399006814673879
19946,UK,magnitude,2 | 4,2,TRUE,incongruent,0.768,-0.114638779968488
19946,UK,magnitude,7 | 2,5,TRUE,congruent,0.6341,-0.19784224681303847
19946,UK,magnitude,1 | 3,2,TRUE,neutral,0.6491,-0.18768839086887623
19946,UK,magnitude,9 | 4,5,TRUE,congruent,0.6493,-0.18755459712724404
19946,UK,magnitude,1 | 2,1,TRUE,neutral,0.533,-0.2732727909734277
19946,UK,magnitude,9 | 8,1,TRUE,incongruent,0.8172,-0.08767164203958999
19946,UK,magnitude,3 | 8,5,TRUE,neutral,0.5848,-0.23299263605019596
19946,UK,magnitude,8 | 3,5,TRUE,congruent,0.4704,-0.32753268693191795
19946,UK,magnitude,4 | 3,1,TRUE,incongruent,0.9913,-0.0037948938216755385
19946,UK,magnitude,9 | 7,2,TRUE,incongruent,0.8009,-0.09642170633694563
19946,UK,magnitude,2 | 1,1,TRUE,congruent,0.6337,-0.19811629287476037
19946,UK,magnitude,3 | 1,2,TRUE,neutral,0.601,-0.22112552799726048
19946,UK,magnitude,7 | 6,1,TRUE,neutral,0.6878,-0.16253782851400536
19946,UK,magnitude,2 | 1,1,TRUE,incongruent,0.6372,-0.19572423287090612
19946,UK,magnitude,2 | 7,5,TRUE,incongruent,0.6168,-0.20985563495709944
19946,UK,magnitude,3 | 8,5,TRUE,congruent,0.5501,-0.259558355050234
19946,UK,magnitude,9 | 8,1,TRUE,neutral,0.6372,-0.19572423287090612
19946,UK,magnitude,3 | 4,1,TRUE,congruent,0.749,-0.12551818230053352
19946,UK,magnitude,1 | 3,2,TRUE,incongruent,0.5993,-0.22235572230351505
19946,UK,magnitude,3 | 1,2,TRUE,incongruent,0.5875,-0.2309921290562261
19946,UK,magnitude,3 | 8,5,TRUE,incongruent,0.5512,-0.2586907911004306
19946,UK,magnitude,2 | 7,5,TRUE,neutral,0.7112,-0.14800825203784268
19946,UK,magnitude,9 | 4,5,TRUE,incongruent,0.6507,-0.18661919326614435
19946,UK,magnitude,8 | 6,2,TRUE,incongruent,0.6328,-0.19873352951037984
19946,UK,magnitude,1 | 2,1,TRUE,incongruent,0.5545,-0.25609844951482114
19946,UK,magnitude,6 | 7,1,TRUE,neutral,0.5336,-0.2727841790915075
19946,UK,magnitude,6 | 1,5,TRUE,congruent,0.5337,-0.27270279719641255
19946,UK,magnitude,2 | 7,5,TRUE,congruent,0.4538,-0.34313550845108287
19946,UK,magnitude,7 | 9,2,TRUE,neutral,0.6675,-0.1755487299633872
19946,UK,magnitude,6 | 8,2,TRUE,congruent,0.5667,-0.24664678735850398
19946,UK,magnitude,2 | 1,1,TRUE,neutral,0.4823,-0.31668273807811737
19946,UK,magnitude,6 | 8,2,TRUE,incongruent,0.5533,-0.25703932978584754
19946,UK,magnitude,6 | 8,2,TRUE,neutral,0.5003,-0.3007694971165909
19946,UK,magnitude,3 | 4,1,TRUE,neutral,1.7007,0.2306277117106325
19946,UK,magnitude,8 | 3,5,TRUE,neutral,1.6168,0.2086563005072476
19946,UK,magnitude,7 | 6,1,TRUE,incongruent,0.7833,-0.10607187345739313
19946,UK,magnitude,7 | 2,5,TRUE,incongruent,0.5203,-0.2837461741039634
19946,UK,magnitude,4 | 3,1,TRUE,neutral,0.5993,-0.22235572230351505
19946,UK,magnitude,6 | 1,5,TRUE,neutral,0.4675,-0.33021838479146337
19946,UK,magnitude,1 | 3,2,TRUE,congruent,0.4839,-0.31524437789137605
19946,UK,magnitude,8 | 9,1,FALSE,incongruent,0.451,-0.34582345812203946
19946,UK,magnitude,4 | 9,5,TRUE,congruent,0.8442,-0.0735546521816107
19946,UK,magnitude,8 | 9,1,TRUE,congruent,0.5681,-0.24557521072274135
