participant,country,condition,problem,num_distance,correctness,congruency,rt,log_rt
18510,UK,physical,1 | 3,2,TRUE,incongruent,0.4361,-0.3604139133265736
18510,UK,physical,6 | 8,2,TRUE,incongruent,0.379,-0.42136079003192767
18510,UK,physical,9 | 8,1,TRUE,incongruent,0.4125,-0.38457604711405613
18510,UK,physical,7 | 6,1,TRUE,congruent,0.3787,-0.4217046948791738
18510,UK,physical,8 | 3,5,TRUE,incongruent,0.5479,-0.26129869956529017
18510,UK,physical,9 | 7,2,TRUE,congruent,0.3803,-0.4198736745884175
18510,UK,physical,1 | 2,1,FALSE,incongruent,0.4009,-0.3969639437494784
18510,UK,physical,6 | 1,5,TRUE,congruent,0.4456,-0.3510548178343275
18510,UK,physical,8 | 6,2,TRUE,incongruent,0.5047,-0.2969666952663141
18510,UK,physical,9 | 7,2,TRUE,incongruent,0.5133,-0.2896287357392373
18510,UK,physical,4 | 3,1,TRUE,incongruent,0.4529,-0.3439976793170428
18510,UK,physical,8 | 6,2,TRUE,congruent,0.4466,-0.3500812812645808
18510,UK,physical,7 | 6,1,TRUE,incongruent,0.4663,-0.33133458454550796
18510,UK,physical,4 | 3,1,TRUE,congruent,0.4984,-0.3024219663488868
18510,UK,physical,9 | 4,5,TRUE,incongruent,0.4195,-0.37726803483528093
18510,UK,physical,1 | 3,2,TRUE,congruent,0.4432,-0.3534002482796267
18510,UK,physical,4 | 2,2,TRUE,congruent,0.4318,-0.364717362001788
18510,UK,physical,4 | 2,2,TRUE,incongruent,0.5067,-0.2952490957093289
18510,UK,physical,4 | 9,5,TRUE,incongruent,0.9132,-0.03943409718180234
18510,UK,physical,7 | 2,5,TRUE,incongruent,0.5494,-0.2601113449154569
18510,UK,physical,4 | 9,5,TRUE,congruent,0.4645,-0.3330142816703394
18510,UK,physical,9 | 8,1,TRUE,congruent,0.5482,-0.2610609687965204
18510,UK,physical,3 | 8,5,TRUE,incongruent,0.4479,-0.3488189375553121
18510,UK,physical,3 | 8,5,TRUE,congruent,0.3812,-0.4188471080337112
18510,UK,physical,2 | 7,5,TRUE,incongruent,0.3397,-0.46890445312997203
18510,UK,physical,3 | 1,2,TRUE,incongruent,0.5658,-0.24733705687902802
18510,UK,physical,9 | 4,5,TRUE,congruent,0.4535,-0.3434227086038859
18510,UK,physical,2 | 4,2,TRUE,congruent,0.3458,-0.46117501106209624
18601,UK,physical,4 | 3,1,TRUE,congruent,0.544,-0.26440110030182007
18601,UK,physical,6 | 8,2,TRUE,congruent,0.457,-0.34008379993014975
18601,UK,physical,7 | 6,1,TRUE,congruent,0.474,-0.324221658325915
18601,UK,physical,3 | 1,2,TRUE,congruent,0.446,-0.35066514128785814
18601,UK,physical,9 | 7,2,FALSE,incongruent,0.466,-0.3316140833099998
18601,UK,physical,4 | 9,5,TRUE,incongruent,0.703,-0.15304467498017607
18601,UK,physical,2 | 1,1,FALSE,incongruent,0.459,-0.33818731446273875
18601,UK,physical,6 | 1,5,TRUE,congruent,0.51,-0.2924298239020636
18601,UK,physical,6 | 8,2,TRUE,incongruent,0.458,-0.3391345219961308
18601,UK,physical,8 | 9,1,TRUE,incongruent,0.609,-0.21538270736712464
18601,UK,physical,4 | 2,2,TRUE,incongruent,0.641,-0.19314197048118256
18601,UK,physical,1 | 3,2,TRUE,congruent,0.46,-0.3372421683184259
18601,UK,physical,6 | 7,1,TRUE,incongruent,0.608,-0.21609642072726507
18601,UK,physical,9 | 8,1,TRUE,incongruent,0.464,-0.3334820194451191
18601,UK,physical,8 | 6,2,TRUE,incongruent,0.345,-0.4621809049267259
18601,UK,physical,1 | 2,1,TRUE,incongruent,0.933,-0.030118356253500032
18601,UK,physical,8 | 6,2,TRUE,congruent,0.758,-0.12033079436794646
18601,UK,physical,4 | 9,5,TRUE,congruent,0.442,-0.3545777306509081
18601,UK,physical,1 | 6,5,FALSE,incongruent,0.425,-0.37161106994968846
18601,UK,physical,3 | 4,1,TRUE,incongruent,0.509,-0.29328221766324125
18601,UK,physical,9 | 4,5,TRUE,incongruent,0.475,-0.3233063903751334
18601,UK,physical,1 | 3,2,TRUE,incongruent,0.808,-0.09258863922541381
18601,UK,physical,6 | 7,1,TRUE,congruent,0.543,-0.265200170411153
18601,UK,physical,1 | 2,1,TRUE,congruent,0.508,-0.29413628771608075
18601,UK,physical,6 | 1,5,FALSE,incongruent,0.463,-0.33441900898204685
18601,UK,physical,3 | 4,1,TRUE,congruent,0.632,-0.19928292171761497
18601,UK,physical,3 | 8,5,FALSE,incongruent,0.459,-0.33818731446273875
18601,UK,physical,2 | 7,5,TRUE,incongruent,0.892,-0.04963514562387693
18601,UK,physical,4 | 3,1,TRUE,incongruent,0.509,-0.29328221766324125
18601,UK,physical,1 | 6,5,TRUE,congruent,0.638,-0.19517932127883766
18601,UK,physical,2 | 4,2,TRUE,congruent,0.468,-0.32975414692587596
18601,UK,physical,7 | 6,1,TRUE,incongruent,0.659,-0.18111458540599013
18601,UK,physical,8 | 3,5,TRUE,congruent,0.413,-0.384049948343599
18601,UK,physical,9 | 4,5,TRUE,congruent,0.499,-0.3018994543766101
18601,UK,physical,7 | 9,2,TRUE,congruent,0.433,-0.36351210364663455
18601,UK,physical,7 | 2,5,TRUE,congruent,0.458,-0.3391345219961308
18601,UK,physical,7 | 9,2,FALSE,incongruent,0.568,-0.24565166428898116
18601,UK,physical,3 | 8,5,TRUE,congruent,0.508,-0.29413628771608075
18601,UK,physical,3 | 1,2,TRUE,incongruent,0.678,-0.16877030613293661
18601,UK,physical,9 | 8,1,TRUE,congruent,0.459,-0.33818731446273875
18601,UK,physical,2 | 1,1,TRUE,congruent,0.393,-0.4056074496245733
18601,UK,physical,7 | 2,5,TRUE,incongruent,0.379,-0.42136079003192767
18601,UK,physical,2 | 4,2,TRUE,incongruent,0.475,-0.3233063903751334
18601,UK,physical,9 | 7,2,TRUE,congruent,0.493,-0.30715308072277
18601,UK,physical,4 | 2,2,TRUE,congruent,0.391,-0.40782324260413316
18601,UK,physical,8 | 9,1,FALSE,congruent,0.291,-0.5361070110140927
18601,UK,physical,8 | 3,5,FALSE,incongruent,0.429,-0.36754270781527576
18601,UK,physical,2 | 7,5,TRUE,congruent,0.46,-0.3372421683184259
18824,UK,physical,1 | 6,5,FALSE,incongruent,0.463,-0.33441900898204685
18824,UK,physical,6 | 7,1,TRUE,incongruent,0.765,-0.11633856484638239
18824,UK,physical,2 | 4,2,TRUE,congruent,0.611,-0.21395878975744578
18824,UK,physical,6 | 8,2,TRUE,congruent,0.599,-0.22257317761068865
18824,UK,physical,8 | 6,2,TRUE,incongruent,0.636,-0.19654288435158612
18824,UK,physical,1 | 2,1,TRUE,incongruent,0.517,-0.2865094569060575
18824,UK,physical,8 | 3,5,TRUE,incongruent,1.566,0.1947917577219246
18824,UK,physical,1 | 3,2,TRUE,congruent,0.502,-0.29929628285498067
18824,UK,physical,3 | 1,2,TRUE,congruent,0.466,-0.3316140833099998
18824,UK,physical,4 | 9,5,TRUE,congruent,0.452,-0.3448615651886179
18824,UK,physical,7 | 6,1,TRUE,congruent,0.452,-0.3448615651886179
18824,UK,physical,2 | 1,1,TRUE,incongruent,0.48,-0.3187587626244128
18824,UK,physical,9 | 4,5,TRUE,incongruent,0.531,-0.2749054789185309
18824,UK,physical,4 | 2,2,TRUE,incongruent,1.282,0.10788802518279862
18824,UK,physical,4 | 3,1,TRUE,congruent,0.615,-0.21112488422458328
18824,UK,physical,6 | 1,5,TRUE,incongruent,0.634,-0.1979107421182673
18824,UK,physical,1 | 2,1,TRUE,congruent,1.313,0.11826472608947933
18824,UK,physical,7 | 2,5,TRUE,incongruent,0.816,-0.08830984124613889
18824,UK,physical,9 | 7,2,TRUE,incongruent,0.618,-0.20901152491118416
18824,UK,physical,4 | 9,5,TRUE,incongruent,0.843,-0.07417242537525769
18824,UK,physical,3 | 1,2,TRUE,incongruent,0.499,-0.3018994543766101
18824,UK,physical,1 | 3,2,TRUE,incongruent,0.411,-0.38615817812393083
18824,UK,physical,6 | 8,2,TRUE,incongruent,0.602,-0.22040350874217546
18824,UK,physical,8 | 9,1,TRUE,incongruent,0.631,-0.19997064075586568
18824,UK,physical,3 | 4,1,TRUE,incongruent,0.75,-0.12493873660829995
18824,UK,physical,4 | 2,2,TRUE,congruent,0.411,-0.38615817812393083
18824,UK,physical,8 | 3,5,TRUE,congruent,0.479,-0.3196644865854368
18824,UK,physical,3 | 8,5,FALSE,incongruent,0.527,-0.27818938478745336
18824,UK,physical,9 | 7,2,TRUE,congruent,0.695,-0.15801519540988615
18824,UK,physical,2 | 7,5,TRUE,incongruent,0.534,-0.27245874297144357
18824,UK,physical,2 | 7,5,TRUE,congruent,0.545,-0.2636034977233575
18824,UK,physical,2 | 1,1,TRUE,congruent,0.815,-0.08884239126002341
18824,UK,physical,7 | 6,1,TRUE,incongruent,0.513,-0.2898826348881837
18824,UK,physical,9 | 4,5,TRUE,congruent,0.378,-0.4225082001627747
18824,UK,physical,1 | 6,5,TRUE,congruent,0.362,-0.4412914294668343
18824,UK,physical,7 | 9,2,TRUE,congruent,0.634,-0.1979107421182673
18824,UK,physical,3 | 8,5,TRUE,congruent,0.528,-0.27736607746618774
18824,UK,physical,3 | 4,1,TRUE,congruent,0.497,-0.3036436112666679
18824,UK,physical,7 | 9,2,TRUE,incongruent,0.893,-0.049148541111453566
18824,UK,physical,7 | 2,5,TRUE,congruent,0.465,-0.33254704711004607
18824,UK,physical,8 | 9,1,TRUE,congruent,0.444,-0.3526170298853802
18824,UK,physical,9 | 8,1,TRUE,incongruent,0.562,-0.2502636844309389
18824,UK,physical,8 | 6,2,TRUE,congruent,0.597,-0.22402566887063094
18824,UK,physical,9 | 8,1,TRUE,congruent,0.579,-0.23732143627256383
18824,UK,physical,6 | 1,5,TRUE,congruent,0.429,-0.36754270781527576
18824,UK,physical,2 | 4,2,TRUE,incongruent,0.745,-0.12784372725170717
18824,UK,physical,6 | 7,1,TRUE,congruent,0.485,-0.3142582613977364
18824,UK,physical,4 | 3,1,TRUE,incongruent,0.496,-0.30451832350980257
18826,UK,physical,6 | 7,1,TRUE,incongruent,0.4334,-0.3631110930162008
18826,UK,physical,8 | 3,5,TRUE,incongruent,0.6035,-0.21932272556663196
18826,UK,physical,4 | 9,5,TRUE,congruent,0.4462,-0.3504704340521811
18826,UK,physical,7 | 6,1,TRUE,congruent,0.3821,-0.41782296231159116
18826,UK,physical,2 | 1,1,TRUE,incongruent,0.4127,-0.38436553112258404
18826,UK,physical,3 | 1,2,TRUE,congruent,0.3794,-0.4209026734473562
18826,UK,physical,4 | 2,2,TRUE,incongruent,0.6548,-0.18389132926009613
18826,UK,physical,9 | 8,1,TRUE,incongruent,0.5789,-0.23739645043319652
18826,UK,physical,1 | 3,2,TRUE,congruent,0.4322,-0.3643152374527775
18826,UK,physical,4 | 2,2,TRUE,congruent,0.4233,-0.3733517315259897
18826,UK,physical,2 | 7,5,TRUE,incongruent,0.4566,-0.34046409284578355
18826,UK,physical,8 | 3,5,TRUE,congruent,0.389,-0.41005039867429227
18826,UK,physical,4 | 9,5,TRUE,incongruent,0.3877,-0.41150419899279
18826,UK,physical,7 | 6,1,TRUE,incongruent,0.5463,-0.26256879948541756
18826,UK,physical,6 | 1,5,TRUE,congruent,0.3567,-0.447696890661646
18826,UK,physical,6 | 7,1,TRUE,congruent,0.4465,-0.35017853677543476
18826,UK,physical,1 | 6,5,TRUE,incongruent,0.3889,-0.4101620568525402
18826,UK,physical,9 | 8,1,TRUE,congruent,0.4334,-0.3631110930162008
18826,UK,physical,3 | 8,5,TRUE,congruent,0.4186,-0.3782007759973323
18826,UK,physical,9 | 7,2,TRUE,congruent,0.3848,-0.4147649366342247
18826,UK,physical,1 | 2,1,TRUE,congruent,0.3697,-0.43215054942689324
18826,UK,physical,1 | 3,2,TRUE,incongruent,0.5328,-0.2734357838377553
18826,UK,physical,6 | 8,2,TRUE,congruent,0.3788,-0.4215900296687642
18826,UK,physical,8 | 6,2,TRUE,incongruent,0.4008,-0.3970722871408107
18826,UK,physical,1 | 2,1,TRUE,incongruent,0.3515,-0.45407467064415724
18826,UK,physical,1 | 6,5,TRUE,congruent,0.4482,-0.3485281478009576
18826,UK,physical,4 | 3,1,TRUE,incongruent,0.6052,-0.21810108064885092
18826,UK,physical,8 | 6,2,TRUE,congruent,0.3682,-0.43391621583200407
18826,UK,physical,2 | 7,5,TRUE,congruent,0.4132,-0.383839687152417
18826,UK,physical,3 | 4,1,TRUE,incongruent,0.3776,-0.42296801437396864
18826,UK,physical,8 | 9,1,TRUE,incongruent,0.4075,-0.3898723869240046
18826,UK,physical,7 | 9,2,TRUE,incongruent,0.3725,-0.42887372291568837
18826,UK,physical,6 | 1,5,TRUE,incongruent,0.4621,-0.335264031481295
18826,UK,physical,2 | 4,2,TRUE,incongruent,0.3644,-0.43842163169903936
18826,UK,physical,2 | 1,1,TRUE,congruent,0.3593,-0.4445427827953505
18826,UK,physical,3 | 1,2,TRUE,incongruent,1.5675,0.195207549502754
18826,UK,physical,9 | 4,5,TRUE,congruent,0.4955,-0.30495634117870585
18826,UK,physical,9 | 7,2,TRUE,incongruent,1.5716,0.19634202013976854
18826,UK,physical,9 | 4,5,TRUE,incongruent,0.8868,-0.05217431555754942
18826,UK,physical,7 | 2,5,FALSE,incongruent,0.4214,-0.37530546872791865
18826,UK,physical,3 | 8,5,TRUE,incongruent,0.5722,-0.24245214653075614
18826,UK,physical,7 | 9,2,TRUE,congruent,0.4806,-0.3182162335321187
18826,UK,physical,2 | 4,2,TRUE,congruent,0.5886,-0.23017974223640786
18826,UK,physical,3 | 4,1,TRUE,congruent,0.6196,-0.20788859091283157
18826,UK,physical,6 | 8,2,TRUE,incongruent,0.4247,-0.3719177390093205
18826,UK,physical,8 | 9,1,TRUE,congruent,0.6079,-0.2161678566155589
18826,UK,physical,4 | 3,1,TRUE,congruent,0.3958,-0.40252421012962253
18826,UK,physical,7 | 2,5,TRUE,congruent,0.3281,-0.4839937696139523
18876,UK,physical,3 | 8,5,TRUE,incongruent,1.0008,3.4729668536350247e-4
18876,UK,physical,9 | 4,5,TRUE,congruent,0.8008,-0.0964759355287378
18876,UK,physical,2 | 4,2,TRUE,congruent,0.5173,-0.28625752159091744
18876,UK,physical,8 | 3,5,TRUE,incongruent,0.917,-0.03763066432997889
18876,UK,physical,4 | 2,2,TRUE,incongruent,0.6012,-0.22098102808512948
18876,UK,physical,1 | 6,5,TRUE,incongruent,0.7004,-0.15465386258859146
18876,UK,physical,4 | 2,2,TRUE,congruent,0.5659,-0.247260306064672
18876,UK,physical,6 | 7,1,TRUE,congruent,0.5825,-0.2347040703019434
18876,UK,physical,1 | 2,1,TRUE,congruent,0.5175,-0.2860896458710447
18876,UK,physical,3 | 1,2,TRUE,congruent,0.4339,-0.3626103498707881
18876,UK,physical,4 | 3,1,TRUE,congruent,0.4907,-0.3091839420190845
18876,UK,physical,7 | 9,2,TRUE,congruent,0.5344,-0.27213355053251076
18876,UK,physical,2 | 1,1,TRUE,congruent,0.5177,-0.285921835018144
18876,UK,physical,8 | 9,1,TRUE,congruent,0.4508,-0.3460160926259311
18876,UK,physical,3 | 4,1,TRUE,incongruent,0.7984,-0.09777947172068531
18876,UK,physical,1 | 3,2,TRUE,congruent,0.5819,-0.23515164280658923
18876,UK,physical,6 | 8,2,TRUE,incongruent,0.4656,-0.3319870283581679
18876,UK,physical,8 | 6,2,TRUE,congruent,0.4984,-0.3024219663488868
18876,UK,physical,9 | 7,2,TRUE,incongruent,0.5551,-0.2556287726681393
18876,UK,physical,2 | 4,2,TRUE,incongruent,0.4702,-0.3277173752110794
18876,UK,physical,4 | 9,5,TRUE,incongruent,0.7491,-0.12546020292898982
18876,UK,physical,1 | 6,5,TRUE,congruent,0.4854,-0.31390022800408407
18876,UK,physical,8 | 9,1,TRUE,incongruent,0.5659,-0.247260306064672
18876,UK,physical,4 | 9,5,TRUE,congruent,0.5021,-0.2992097786256531
18876,UK,physical,9 | 8,1,TRUE,incongruent,0.5153,-0.28793985753892526
18876,UK,physical,6 | 1,5,TRUE,congruent,0.4196,-0.37716452047847976
18876,UK,physical,7 | 6,1,TRUE,incongruent,0.498,-0.30277065724028246
18876,UK,physical,3 | 4,1,TRUE,congruent,0.5004,-0.3006826989786177
18876,UK,physical,2 | 7,5,TRUE,incongruent,0.4813,-0.3175841383226415
18876,UK,physical,7 | 2,5,TRUE,congruent,0.4984,-0.3024219663488868
18876,UK,physical,4 | 3,1,TRUE,incongruent,0.5374,-0.26970233790285036
18876,UK,physical,7 | 2,5,TRUE,incongruent,0.7152,-0.14557249421213878
18876,UK,physical,8 | 3,5,TRUE,congruent,0.4503,-0.3464980530370672
18876,UK,physical,7 | 9,2,TRUE,incongruent,0.6682,-0.1750935286978875
18876,UK,physical,3 | 8,5,TRUE,congruent,0.4653,-0.33226694746673263
18876,UK,physical,3 | 1,2,TRUE,incongruent,0.5007,-0.3004224086010908
18876,UK,physical,6 | 1,5,TRUE,incongruent,0.5672,-0.24626377782498984
18876,UK,physical,9 | 4,5,TRUE,incongruent,0.4663,-0.33133458454550796
18876,UK,physical,2 | 7,5,TRUE,congruent,0.831,-0.08039897621588903
18876,UK,physical,9 | 8,1,TRUE,congruent,1.0982,0.04068143937335804
18876,UK,physical,6 | 7,1,TRUE,incongruent,0.4844,-0.31479586552898536
18876,UK,physical,9 | 7,2,TRUE,congruent,0.5192,-0.2846653162076872
18876,UK,physical,2 | 1,1,TRUE,incongruent,0.6978,-0.15626903488790797
18876,UK,physical,1 | 3,2,TRUE,incongruent,0.5313,-0.2746601840902628
18876,UK,physical,1 | 2,1,TRUE,incongruent,0.5346,-0.2719710455794816
18876,UK,physical,6 | 8,2,TRUE,congruent,0.4477,-0.34901290561655496
18876,UK,physical,7 | 6,1,TRUE,congruent,0.452,-0.3448615651886179
18876,UK,physical,8 | 6,2,TRUE,incongruent,0.4644,-0.33310778893346377
18887,UK,physical,2 | 1,1,TRUE,incongruent,1.2631,0.10143773513884918
18887,UK,physical,9 | 4,5,TRUE,congruent,0.5309,-0.274987274658843
18887,UK,physical,1 | 3,2,TRUE,congruent,0.4764,-0.3220282471892601
18887,UK,physical,4 | 3,1,TRUE,congruent,0.5835,-0.233959139618611
18887,UK,physical,3 | 1,2,TRUE,congruent,0.479,-0.3196644865854368
18887,UK,physical,2 | 7,5,TRUE,incongruent,0.5973,-0.22380748525292798
18887,UK,physical,8 | 9,1,TRUE,congruent,0.4697,-0.3281794398167511
18887,UK,physical,7 | 9,2,TRUE,congruent,0.4856,-0.31372132193279884
18887,UK,physical,4 | 9,5,TRUE,congruent,0.443,-0.3535962737769304
18887,UK,physical,6 | 1,5,TRUE,congruent,0.4927,-0.3074174377250909
18887,UK,physical,8 | 6,2,TRUE,incongruent,0.5094,-0.2929410593724037
18887,UK,physical,1 | 2,1,TRUE,incongruent,0.4603,-0.33695902510602577
18887,UK,physical,3 | 4,1,TRUE,congruent,0.455,-0.34198860334288755
18887,UK,physical,7 | 6,1,TRUE,congruent,0.5251,-0.279757981712943
18887,UK,physical,7 | 6,1,TRUE,incongruent,0.5155,-0.2877713303804647
18887,UK,physical,4 | 2,2,TRUE,incongruent,0.3332,-0.47729500726525004
18887,UK,physical,7 | 9,2,TRUE,incongruent,0.3919,-0.4068247365218974
18887,UK,physical,2 | 4,2,TRUE,congruent,0.3273,-0.4850539946919957
18887,UK,physical,1 | 3,2,TRUE,incongruent,0.5265,-0.2786016244784947
18887,UK,physical,2 | 1,1,TRUE,congruent,0.6114,-0.21367456560992992
18887,UK,physical,7 | 2,5,TRUE,incongruent,0.4304,-0.36612773734166726
18887,UK,physical,9 | 7,2,TRUE,incongruent,0.5286,-0.2768728412043085
18887,UK,physical,3 | 1,2,TRUE,incongruent,0.6126,-0.2128230075294461
18887,UK,physical,9 | 8,1,TRUE,incongruent,0.3574,-0.44684545183037455
18887,UK,physical,9 | 4,5,TRUE,incongruent,0.4184,-0.3784083241407822
18887,UK,physical,6 | 8,2,TRUE,congruent,0.5061,-0.29576366269121235
18887,UK,physical,3 | 8,5,TRUE,congruent,0.3484,-0.45792185366437443
18887,UK,physical,4 | 2,2,TRUE,congruent,0.5451,-0.26352381797230323
18887,UK,physical,8 | 3,5,TRUE,congruent,0.4675,-0.33021838479146337
18887,UK,physical,7 | 2,5,TRUE,congruent,0.4095,-0.38774609390356274
18887,UK,physical,2 | 4,2,TRUE,incongruent,0.4882,-0.3114022249188302
18887,UK,physical,6 | 7,1,TRUE,congruent,0.4954,-0.3050439977501818
18887,UK,physical,1 | 6,5,TRUE,incongruent,0.7283,-0.13768969004572962
18887,UK,physical,9 | 8,1,TRUE,congruent,0.5359,-0.2709162429563881
18887,UK,physical,3 | 4,1,TRUE,incongruent,0.5661,-0.24710684511540618
18887,UK,physical,1 | 6,5,TRUE,congruent,0.4941,-0.30618514611058323
18887,UK,physical,4 | 9,5,TRUE,incongruent,0.5416,-0.2663213443229121
18887,UK,physical,9 | 7,2,TRUE,congruent,0.5185,-0.2852512392749403
18887,UK,physical,6 | 7,1,TRUE,incongruent,0.9977,-0.0010000277816796898
18887,UK,physical,1 | 2,1,TRUE,congruent,0.5448,-0.2637629010952713
18887,UK,physical,6 | 1,5,TRUE,incongruent,0.4174,-0.3794475552705648
18887,UK,physical,3 | 8,5,TRUE,incongruent,0.3931,-0.40549695617991083
18887,UK,physical,8 | 6,2,TRUE,congruent,1.0498,0.02110656843212182
18887,UK,physical,6 | 8,2,TRUE,incongruent,0.8984,-0.04653025674659864
18887,UK,physical,4 | 3,1,TRUE,incongruent,0.4524,-0.3444774037465823
18887,UK,physical,8 | 9,1,FALSE,incongruent,0.2941,-0.5315049754929307
18887,UK,physical,2 | 7,5,TRUE,congruent,0.6186,-0.2085900843328398
18887,UK,physical,8 | 3,5,TRUE,incongruent,0.6927,-0.15945481236316122
19029,UK,physical,9 | 7,2,TRUE,incongruent,1.1822,0.07269095501286858
19029,UK,physical,3 | 8,5,TRUE,congruent,0.7835,-0.10596099919539108
19029,UK,physical,8 | 3,5,TRUE,congruent,0.9291,-0.03193753992355078
19029,UK,physical,8 | 9,1,TRUE,incongruent,1.1967,0.07798529102950204
19029,UK,physical,7 | 9,2,TRUE,incongruent,0.8053,-0.09404230090757291
19029,UK,physical,3 | 4,1,TRUE,incongruent,1.2972,0.11300694000093514
19029,UK,physical,6 | 8,2,TRUE,congruent,1.2174,0.08543329741698963
19029,UK,physical,2 | 4,2,TRUE,congruent,0.6617,-0.1793388653564045
19029,UK,physical,1 | 3,2,TRUE,incongruent,0.6769,-0.16947548590274153
19029,UK,physical,1 | 6,5,TRUE,congruent,0.4436,-0.35300846252287754
19029,UK,physical,2 | 4,2,TRUE,incongruent,0.4283,-0.3682519256034306
19029,UK,physical,9 | 7,2,TRUE,congruent,0.5469,-0.2620920766253612
19029,UK,physical,1 | 6,5,TRUE,incongruent,0.886,-0.05256627811294924
19029,UK,physical,4 | 3,1,TRUE,congruent,0.4641,-0.33338843158097003
19029,UK,physical,4 | 2,2,TRUE,congruent,0.4185,-0.3783045376707212
19029,UK,physical,3 | 1,2,TRUE,congruent,0.466,-0.3316140833099998
19029,UK,physical,6 | 7,1,TRUE,congruent,0.5712,-0.243211801231882
19029,UK,physical,3 | 4,1,TRUE,congruent,0.4935,-0.3067128429943445
19029,UK,physical,4 | 3,1,TRUE,incongruent,0.8951,-0.048128442871635646
19029,UK,physical,7 | 6,1,TRUE,congruent,0.8599,-0.06555205105102994
19029,UK,physical,8 | 6,2,TRUE,incongruent,0.4466,-0.3500812812645808
19029,UK,physical,1 | 2,1,TRUE,incongruent,1.0778,0.032538179260006656
19029,UK,physical,6 | 8,2,TRUE,incongruent,0.9145,-0.038816290187564335
19029,UK,physical,8 | 9,1,TRUE,congruent,0.4311,-0.3654219771461119
19029,UK,physical,1 | 2,1,TRUE,congruent,0.5316,-0.27441502772930565
19029,UK,physical,6 | 1,5,TRUE,congruent,0.3978,-0.40033522121158327
19029,UK,physical,1 | 3,2,TRUE,congruent,0.4638,-0.33366925569803146
19029,UK,physical,9 | 8,1,TRUE,congruent,0.4283,-0.3682519256034306
19029,UK,physical,4 | 9,5,TRUE,congruent,0.4552,-0.34179774661298523
19029,UK,physical,7 | 9,2,TRUE,congruent,0.4365,-0.36001575195841146
19029,UK,physical,2 | 7,5,TRUE,congruent,0.5314,-0.2745784499257413
19029,UK,physical,8 | 3,5,TRUE,incongruent,1.2449,0.09513446693983682
19029,UK,physical,8 | 6,2,TRUE,congruent,0.5119,-0.29081487044975457
19029,UK,physical,3 | 1,2,TRUE,incongruent,0.5941,-0.22614044762331303
19029,UK,physical,4 | 2,2,TRUE,incongruent,0.3962,-0.4020855287974717
19029,UK,physical,7 | 2,5,TRUE,congruent,0.4356,-0.3609121289162627
19029,UK,physical,9 | 4,5,TRUE,incongruent,0.4943,-0.3060093895392232
19029,UK,physical,2 | 7,5,TRUE,incongruent,0.3973,-0.4008814349446372
19029,UK,physical,6 | 7,1,TRUE,incongruent,0.4324,-0.36411431471872724
19029,UK,physical,2 | 1,1,TRUE,incongruent,0.7932,-0.10061729446673492
19029,UK,physical,7 | 6,1,TRUE,incongruent,0.4687,-0.32910504647978983
19029,UK,physical,6 | 1,5,TRUE,incongruent,0.8483,-0.07145053299833613
19029,UK,physical,7 | 2,5,TRUE,incongruent,0.9911,-0.0038825238627119936
19029,UK,physical,9 | 8,1,TRUE,incongruent,0.4716,-0.32642620357694846
19029,UK,physical,3 | 8,5,TRUE,incongruent,0.5297,-0.2759700270644023
19029,UK,physical,4 | 9,5,TRUE,incongruent,0.4704,-0.32753268693191795
19029,UK,physical,9 | 4,5,TRUE,congruent,0.5005,-0.3005959181846626
19029,UK,physical,2 | 1,1,TRUE,congruent,0.448,-0.348721986001856
19114,UK,physical,3 | 1,2,TRUE,incongruent,0.7535,-0.12291674334934942
19114,UK,physical,6 | 7,1,TRUE,incongruent,0.62,-0.20760831050174613
19114,UK,physical,2 | 1,1,TRUE,incongruent,0.6157,-0.21063084640851826
19114,UK,physical,3 | 4,1,TRUE,congruent,0.4736,-0.32458830628513663
19114,UK,physical,3 | 4,1,TRUE,incongruent,0.4301,-0.3664305574459082
19114,UK,physical,8 | 3,5,TRUE,congruent,0.4873,-0.3122035886187054
19114,UK,physical,7 | 6,1,TRUE,incongruent,0.573,-0.24184537803261005
19114,UK,physical,3 | 8,5,TRUE,incongruent,0.4212,-0.3755116374865511
19114,UK,physical,9 | 7,2,TRUE,incongruent,0.5051,-0.29662263148765045
19114,UK,physical,6 | 8,2,TRUE,congruent,0.5868,-0.23150989482875495
19114,UK,physical,9 | 4,5,TRUE,congruent,0.4993,-0.30163843394489026
19114,UK,physical,2 | 7,5,TRUE,congruent,0.4443,-0.3523236867591291
19114,UK,physical,2 | 7,5,TRUE,incongruent,0.6311,-0.19990181982522437
19114,UK,physical,9 | 7,2,TRUE,congruent,0.5249,-0.27992342723185937
19114,UK,physical,4 | 2,2,TRUE,incongruent,0.6191,-0.2082391959870951
19114,UK,physical,4 | 2,2,TRUE,congruent,0.4071,-0.3902988976206005
19114,UK,physical,8 | 9,1,TRUE,congruent,0.4048,-0.3927594961682573
19114,UK,physical,3 | 1,2,TRUE,congruent,0.4621,-0.335264031481295
19114,UK,physical,9 | 8,1,TRUE,incongruent,0.5469,-0.2620920766253612
19114,UK,physical,9 | 4,5,TRUE,incongruent,0.6407,-0.19334527600813942
19114,UK,physical,4 | 3,1,TRUE,congruent,0.5138,-0.2892059000696726
19114,UK,physical,8 | 6,2,TRUE,incongruent,0.5307,-0.2751509123706145
19114,UK,physical,8 | 3,5,TRUE,incongruent,0.4744,-0.3238553196437938
