participant,group,veriStim_resp.rt,veriStim_resp.corr,mult_type,error_distance,interferenceScore,problemType,problemSize,interferenceLevel,mult_problem
19294,CAB,1.367,1,correct,0,2,non-tie,small-sized,low,3 × 5 = 15
19294,CAB,1.619,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
19294,CAB,6.515,1,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
19294,CAB,2.034,1,lure,8,19,tie,large-sized,high,8 × 8 = 72
19294,CAB,1.109,1,lure,8,19,tie,large-sized,high,8 × 8 = 56
19294,CAB,1.401,1,correct,0,7,non-tie,small-sized,low,2 × 8 = 16
19294,CAB,1.449,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
19294,CAB,1.298,1,correct,0,9,non-tie,large-sized,high,8 × 7 = 56
19294,CAB,1.089,0,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
19294,CAB,2.185,1,correct,0,7,non-tie,small-sized,low,2 × 9 = 18
19294,CAB,2.219,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
19294,CAB,3.322,1,lure,9,9,non-tie,large-sized,high,3 × 9 = 18
19294,CAB,1.699,1,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
19294,CAB,1.232,1,correct,0,22,non-tie,large-sized,high,6 × 7 = 42
19294,CAB,1.754,1,lure,2,7,non-tie,small-sized,low,8 × 2 = 14
19294,CAB,2.07,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
19294,CAB,3.911,0,lure,4,12,non-tie,small-sized,high,6 × 4 = 20
19294,CAB,2.49,1,correct,0,2,non-tie,small-sized,low,5 × 3 = 15
19294,CAB,2.536,1,lure,5,3,tie,small-sized,low,5 × 5 = 30
19294,CAB,1.137,1,correct,0,4,non-tie,small-sized,low,2 × 7 = 14
19294,CAB,2.352,1,lure,5,9,non-tie,large-sized,high,5 × 8 = 45
19294,CAB,1.652,1,lure,5,3,tie,small-sized,low,5 × 5 = 20
19294,CAB,1.235,1,correct,0,10,non-tie,small-sized,high,3 × 4 = 12
19294,CAB,4.209,1,correct,0,25,non-tie,large-sized,high,8 × 4 = 32
19294,CAB,1.149,0,lure,8,19,non-tie,large-sized,high,9 × 8 = 64
19294,CAB,1.622,1,lure,2,0,non-tie,small-sized,low,2 × 3 = 8
19294,CAB,1.884,0,lure,7,9,non-tie,large-sized,high,8 × 7 = 49
19294,CAB,1.338,1,lure,6,4,tie,large-sized,low,6 × 6 = 30
19294,CAB,1.089,1,lure,2,1,non-tie,small-sized,low,2 × 4 = 10
19294,CAB,1.018,1,lure,2,1,non-tie,small-sized,low,4 × 2 = 6
19294,CAB,1.016,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
19294,CAB,1.282,1,lure,4,5,tie,small-sized,low,4 × 4 = 12
19294,CAB,1.048,1,lure,2,3,non-tie,small-sized,low,2 × 6 = 14
19294,CAB,1.138,1,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
19294,CAB,1.817,1,lure,5,0,non-tie,small-sized,low,5 × 2 = 15
19294,CAB,2.32,1,correct,0,12,non-tie,small-sized,high,6 × 4 = 24
19294,CAB,9.562,1,lure,3,13,non-tie,small-sized,high,7 × 3 = 18
19294,CAB,9.087,1,correct,0,9,non-tie,large-sized,high,8 × 5 = 40
19294,CAB,1.38,1,correct,0,3,non-tie,small-sized,low,2 × 6 = 12
19294,CAB,1.384,1,correct,0,22,non-tie,large-sized,high,7 × 6 = 42
19294,CAB,0.832,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
19294,CAB,1.519,1,correct,0,8,non-tie,small-sized,high,3 × 6 = 18
19294,CAB,1.472,1,lure,9,6,tie,large-sized,low,9 × 9 = 90
19294,CAB,2.621,1,lure,7,9,non-tie,large-sized,high,7 × 8 = 63
19294,CAB,1.084,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
19294,CAB,5.094,1,correct,0,25,non-tie,large-sized,high,4 × 8 = 32
19294,CAB,2.158,1,lure,5,9,non-tie,large-sized,high,8 × 5 = 35
19294,CAB,1.689,1,correct,0,6,non-tie,large-sized,low,5 × 6 = 30
19294,CAB,1.221,1,correct,0,17,non-tie,large-sized,high,7 × 9 = 63
19294,CAB,2.588,1,lure,5,7,non-tie,large-sized,low,7 × 5 = 30
19294,CAB,1.162,1,correct,0,3,non-tie,small-sized,low,6 × 2 = 12
19294,CAB,1.572,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
19294,CAB,1.305,1,lure,2,0,tie,small-sized,low,2 × 2 = 2
19294,CAB,2.39,0,lure,2,7,non-tie,small-sized,low,9 × 2 = 16
19294,CAB,1.824,0,lure,9,7,non-tie,small-sized,low,2 × 9 = 27
19294,CAB,3.39,1,lure,3,0,tie,small-sized,low,3 × 3 = 6
19294,CAB,2.005,1,lure,4,9,non-tie,large-sized,high,9 × 4 = 32
19294,CAB,1.958,1,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
19294,CAB,2.319,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
19294,CAB,1.169,0,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
19294,CAB,2.102,1,lure,5,6,non-tie,large-sized,low,9 × 5 = 40
19294,CAB,1.733,1,correct,0,0,non-tie,small-sized,low,3 × 2 = 6
19294,CAB,1.583,0,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
19294,CAB,2.235,1,lure,9,19,non-tie,large-sized,high,8 × 9 = 63
19294,CAB,1.356,1,correct,0,0,non-tie,small-sized,low,2 × 5 = 10
19294,CAB,1.605,1,lure,4,17,non-tie,large-sized,high,7 × 4 = 24
19294,CAB,2.019,1,correct,0,7,non-tie,small-sized,low,8 × 2 = 16
19294,CAB,1.551,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
19294,CAB,0.904,1,correct,0,0,non-tie,small-sized,low,5 × 2 = 10
19294,CAB,1.25,0,lure,9,13,non-tie,large-sized,high,6 × 9 = 45
19294,CAB,3.595,1,correct,0,6,non-tie,large-sized,low,9 × 5 = 45
19294,CAB,0.897,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
19294,CAB,2.304,1,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
19294,CAB,1.469,1,correct,0,9,non-tie,large-sized,high,5 × 8 = 40
19294,CAB,6.913,1,lure,4,5,tie,small-sized,low,4 × 4 = 20
19294,CAB,5.61,1,correct,0,9,non-tie,large-sized,high,4 × 9 = 36
19294,CAB,1.321,0,correct,0,9,non-tie,large-sized,high,9 × 4 = 36
19294,CAB,7.303,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
19294,CAB,4.739,0,lure,3,13,non-tie,small-sized,high,3 × 8 = 27
19294,CAB,1.771,1,lure,5,6,non-tie,large-sized,low,6 × 5 = 25
19294,CAB,1.237,1,lure,2,0,non-tie,small-sized,low,3 × 2 = 4
19294,CAB,1.341,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
19294,CAB,2.268,1,correct,0,17,non-tie,large-sized,high,4 × 7 = 28
19294,CAB,5.21,0,correct,0,19,non-tie,large-sized,high,9 × 8 = 72
19294,CAB,2.257,1,lure,7,7,tie,large-sized,low,7 × 7 = 42
19294,CAB,1.453,1,lure,9,6,tie,large-sized,low,9 × 9 = 72
19294,CAB,1.155,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
19294,CAB,1.558,1,lure,9,17,non-tie,large-sized,high,7 × 9 = 54
19294,CAB,1.156,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
19294,CAB,3.062,1,lure,4,8,non-tie,small-sized,high,4 × 5 = 24
19294,CAB,1.782,1,lure,7,7,tie,large-sized,low,7 × 7 = 56
19294,CAB,2.019,1,correct,0,11,non-tie,large-sized,high,8 × 6 = 48
19294,CAB,0.848,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
19294,CAB,2.02,1,correct,0,9,non-tie,large-sized,high,9 × 3 = 27
19294,CAB,1.207,1,correct,0,8,non-tie,small-sized,high,5 × 4 = 20
19294,CAB,7.419,1,lure,4,25,non-tie,large-sized,high,4 × 8 = 36
19294,CAB,1.883,1,lure,2,0,non-tie,small-sized,low,2 × 5 = 12
19294,CAB,1.403,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
19294,CAB,1.554,1,correct,0,4,non-tie,small-sized,low,7 × 2 = 14
19294,CAB,8.104,1,correct,0,17,non-tie,large-sized,high,9 × 7 = 63
19294,CAB,1.33,1,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
19294,CAB,7.844,1,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
19294,CAB,1.567,1,correct,0,6,non-tie,large-sized,low,5 × 9 = 45
19294,CAB,2.186,0,correct,0,19,non-tie,large-sized,high,8 × 9 = 72
19294,CAB,2.654,1,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
19294,CAB,6.176,1,lure,9,9,non-tie,large-sized,high,4 × 9 = 27
19294,CAB,2.238,1,lure,3,13,non-tie,small-sized,high,3 × 7 = 24
19294,CAB,1.449,1,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
19294,CAB,1.014,1,lure,3,2,non-tie,small-sized,low,3 × 5 = 18
19294,CAB,2.175,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
19294,CAB,3.656,1,lure,3,8,non-tie,small-sized,high,3 × 6 = 21
19294,CAB,1.383,1,lure,6,22,non-tie,large-sized,high,7 × 6 = 36
19294,CAB,4.195,1,correct,0,13,non-tie,small-sized,high,3 × 7 = 21
19294,CAB,4.009,1,lure,4,25,non-tie,large-sized,high,8 × 4 = 28
19294,CAB,4.863,1,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
19294,CAB,3.94,1,correct,0,13,non-tie,small-sized,high,3 × 8 = 24
19294,CAB,1.065,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
19294,CAB,8.907,1,lure,3,13,non-tie,small-sized,high,8 × 3 = 21
19294,CAB,1.354,0,correct,0,13,non-tie,large-sized,high,6 × 9 = 54
19294,CAB,2.566,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
19294,CAB,1.234,1,correct,0,1,non-tie,small-sized,low,2 × 4 = 8
19294,CAB,2.105,1,correct,0,9,non-tie,large-sized,high,7 × 8 = 56
19294,CAB,1.332,0,lure,5,7,non-tie,large-sized,low,5 × 7 = 40
19294,CAB,0.113,1,correct,0,0,non-tie,small-sized,low,2 × 3 = 6
19294,CAB,3.041,1,lure,2,4,non-tie,small-sized,low,7 × 2 = 12
19294,CAB,1.92,1,correct,0,8,non-tie,small-sized,high,6 × 3 = 18
19294,CAB,1.68,1,correct,0,13,non-tie,small-sized,high,8 × 3 = 24
19294,CAB,1.182,1,correct,0,6,non-tie,large-sized,low,6 × 5 = 30
19294,CAB,8.875,0,correct,0,13,non-tie,large-sized,high,9 × 6 = 54
19294,CAB,1.253,1,lure,6,13,non-tie,large-sized,high,9 × 6 = 48
19294,CAB,1.481,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
19294,CAB,1.034,1,correct,0,1,non-tie,small-sized,low,4 × 2 = 8
19294,CAB,1.691,1,lure,9,6,non-tie,large-sized,low,5 × 9 = 36
19294,CAB,1.367,1,correct,0,7,non-tie,small-sized,low,9 × 2 = 18
19294,CAB,1.506,1,correct,0,12,non-tie,small-sized,high,4 × 6 = 24
19298,CBA,2.0217,1,correct,0,7,non-tie,large-sized,low,7 × 5 = 35
19298,CBA,7.2223,1,correct,0,25,non-tie,large-sized,high,4 × 8 = 32
19298,CBA,1.0648,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
19298,CBA,3.5794,1,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
19298,CBA,1.5468,1,lure,2,1,non-tie,small-sized,low,2 × 4 = 10
19298,CBA,1.4166,1,correct,0,1,non-tie,small-sized,low,4 × 2 = 8
19298,CBA,2.6316,1,correct,0,6,non-tie,large-sized,low,9 × 5 = 45
19298,CBA,1.3328,1,correct,0,0,non-tie,small-sized,low,2 × 5 = 10
19298,CBA,1.321,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
19298,CBA,0.8487,1,correct,0,0,non-tie,small-sized,low,5 × 2 = 10
19298,CBA,1.3803,1,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
19298,CBA,2.9695,1,correct,0,13,non-tie,large-sized,high,9 × 6 = 54
19298,CBA,3.6348,1,correct,0,22,non-tie,large-sized,high,6 × 7 = 42
19298,CBA,1.2957,1,lure,2,0,tie,small-sized,low,2 × 2 = 2
19298,CBA,3.4752,1,lure,5,3,tie,small-sized,low,5 × 5 = 30
19298,CBA,1.2611,1,correct,0,0,non-tie,small-sized,low,2 × 3 = 6
19298,CBA,1.0351,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
19298,CBA,1.2026,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
19298,CBA,1.2327,1,lure,5,0,non-tie,small-sized,low,5 × 2 = 15
19298,CBA,2.9234,1,lure,9,13,non-tie,large-sized,high,6 × 9 = 45
19298,CBA,2.9473,1,correct,0,19,non-tie,large-sized,high,8 × 9 = 72
19298,CBA,5.909,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
19298,CBA,1.6308,1,lure,3,13,non-tie,small-sized,high,7 × 3 = 18
19298,CBA,2.6845,1,correct,0,9,non-tie,large-sized,high,4 × 9 = 36
19298,CBA,5.7543,1,correct,0,22,non-tie,large-sized,high,7 × 6 = 42
19298,CBA,1.4479,1,correct,0,13,non-tie,small-sized,high,3 × 7 = 21
19298,CBA,1.6188,1,correct,0,6,non-tie,large-sized,low,5 × 9 = 45
19298,CBA,1.3662,1,lure,7,7,tie,large-sized,low,7 × 7 = 56
19298,CBA,10.9857,1,correct,0,11,non-tie,large-sized,high,8 × 6 = 48
19298,CBA,4.3488,1,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
19298,CBA,1.1712,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
19298,CBA,1.2561,1,lure,2,1,non-tie,small-sized,low,4 × 2 = 6
19298,CBA,4.0815,1,lure,5,9,non-tie,large-sized,high,8 × 5 = 35
19298,CBA,2.7151,1,correct,0,9,non-tie,large-sized,high,9 × 3 = 27
19298,CBA,1.2483,1,correct,0,4,non-tie,small-sized,low,2 × 7 = 14
19298,CBA,4.2341,1,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
19298,CBA,1.1565,1,correct,0,7,non-tie,small-sized,low,8 × 2 = 16
19298,CBA,1.496,1,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
19298,CBA,3.6803,1,lure,9,9,non-tie,large-sized,high,4 × 9 = 27
19298,CBA,5.7806,1,correct,0,9,non-tie,large-sized,high,9 × 4 = 36
19298,CBA,1.2415,1,lure,2,3,non-tie,small-sized,low,2 × 6 = 14
19298,CBA,1.5518,1,lure,2,4,non-tie,small-sized,low,2 × 7 = 16
19298,CBA,4.1293,1,correct,0,17,non-tie,large-sized,high,4 × 7 = 28
19298,CBA,3.0296,1,lure,9,17,non-tie,large-sized,high,7 × 9 = 54
19298,CBA,5.149,1,lure,5,6,non-tie,large-sized,low,9 × 5 = 40
19298,CBA,4.5816,1,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
19298,CBA,3.4663,1,lure,5,6,non-tie,large-sized,low,6 × 5 = 25
19298,CBA,1.2628,1,lure,5,3,tie,small-sized,low,5 × 5 = 20
19298,CBA,1.5813,1,lure,3,8,non-tie,small-sized,high,3 × 6 = 21
19298,CBA,4.0599,1,lure,4,25,non-tie,large-sized,high,4 × 8 = 36
19298,CBA,1.3825,1,correct,0,13,non-tie,small-sized,high,8 × 3 = 24
19298,CBA,0.9477,1,lure,2,3,non-tie,small-sized,low,6 × 2 = 10
19298,CBA,4.148,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
19298,CBA,3.6185,1,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
19298,CBA,4.6401,1,lure,5,7,non-tie,large-sized,low,5 × 7 = 40
19298,CBA,3.7281,1,correct,0,17,non-tie,large-sized,high,7 × 9 = 63
19298,CBA,0.9795,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
19298,CBA,0.9163,1,correct,0,0,non-tie,small-sized,low,3 × 2 = 6
19298,CBA,1.0812,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
19298,CBA,2.1043,1,lure,9,9,non-tie,large-sized,high,3 × 9 = 18
19298,CBA,2.0649,1,lure,4,5,tie,small-sized,low,4 × 4 = 20
19298,CBA,1.8648,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
19298,CBA,1.0697,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
19298,CBA,5.5004,1,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
19298,CBA,2.4475,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
19298,CBA,1.6619,1,lure,9,7,non-tie,small-sized,low,2 × 9 = 27
19298,CBA,3.4902,1,lure,9,6,non-tie,large-sized,low,5 × 9 = 36
19298,CBA,1.6638,1,lure,3,13,non-tie,small-sized,high,3 × 8 = 27
19298,CBA,1.2154,1,correct,0,8,non-tie,small-sized,high,6 × 3 = 18
19298,CBA,1.0632,1,lure,2,0,non-tie,small-sized,low,2 × 5 = 12
19298,CBA,1.3312,1,correct,0,3,non-tie,small-sized,low,6 × 2 = 12
19298,CBA,0.8969,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
19298,CBA,3.462,1,lure,9,6,tie,large-sized,low,9 × 9 = 90
19298,CBA,5.551,1,correct,0,17,non-tie,large-sized,high,7 × 4 = 28
19298,CBA,1.0025,1,correct,0,7,non-tie,small-sized,low,2 × 8 = 16
19298,CBA,6.2654,1,lure,6,22,non-tie,large-sized,high,7 × 6 = 36
19298,CBA,3.4954,1,correct,0,9,non-tie,large-sized,high,8 × 5 = 40
19298,CBA,1.0029,1,correct,0,7,non-tie,small-sized,low,2 × 9 = 18
19298,CBA,4.1323,1,lure,5,7,non-tie,large-sized,low,7 × 5 = 30
19298,CBA,1.1294,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
19298,CBA,0.8409,1,correct,0,1,non-tie,small-sized,low,2 × 4 = 8
19298,CBA,0.8199,1,correct,0,7,non-tie,small-sized,low,9 × 2 = 18
19298,CBA,1.2622,1,lure,2,7,non-tie,small-sized,low,9 × 2 = 16
19298,CBA,3.3431,1,correct,0,19,non-tie,large-sized,high,9 × 8 = 72
19298,CBA,1.2474,1,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
19298,CBA,1.0054,1,lure,2,4,non-tie,small-sized,low,7 × 2 = 12
19298,CBA,1.2661,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
19298,CBA,1.1821,1,correct,0,10,non-tie,small-sized,high,3 × 4 = 12
19298,CBA,8.0012,1,lure,3,13,non-tie,small-sized,high,3 × 7 = 24
19298,CBA,0.9552,1,correct,0,2,non-tie,small-sized,low,5 × 3 = 15
19298,CBA,1.3331,1,lure,8,19,tie,large-sized,high,8 × 8 = 56
19298,CBA,3.6038,1,lure,4,9,non-tie,large-sized,high,9 × 4 = 32
19298,CBA,3.8168,1,correct,0,12,non-tie,small-sized,high,6 × 4 = 24
19298,CBA,2.5843,0,lure,4,8,non-tie,small-sized,high,4 × 5 = 24
19298,CBA,1.9238,1,correct,0,2,non-tie,small-sized,low,3 × 5 = 15
19298,CBA,4.0461,1,correct,0,25,non-tie,large-sized,high,8 × 4 = 32
19298,CBA,1.7648,1,lure,4,5,tie,small-sized,low,4 × 4 = 12
19298,CBA,1.565,0,lure,3,13,non-tie,small-sized,high,8 × 3 = 21
19298,CBA,1.2514,1,lure,3,2,non-tie,small-sized,low,3 × 5 = 18
19298,CBA,1.6536,1,lure,2,0,non-tie,small-sized,low,3 × 2 = 4
19298,CBA,3.502,1,correct,0,13,non-tie,large-sized,high,6 × 9 = 54
19298,CBA,4.0632,1,lure,4,17,non-tie,large-sized,high,7 × 4 = 24
19298,CBA,1.0492,1,correct,0,8,non-tie,small-sized,high,5 × 4 = 20
19298,CBA,0.9807,1,lure,2,0,non-tie,small-sized,low,2 × 3 = 8
19298,CBA,1.134,1,lure,3,0,tie,small-sized,low,3 × 3 = 6
19298,CBA,1.1904,1,correct,0,8,non-tie,small-sized,high,3 × 6 = 18
19298,CBA,1.1639,1,correct,0,8,non-tie,small-sized,high,4 × 5 = 20
19298,CBA,4.0002,1,lure,7,9,non-tie,large-sized,high,7 × 8 = 63
19298,CBA,1.8538,1,correct,0,6,non-tie,large-sized,low,5 × 6 = 30
19298,CBA,6.2345,1,lure,4,12,non-tie,small-sized,high,6 × 4 = 20
19298,CBA,2.5977,1,correct,0,17,non-tie,large-sized,high,9 × 7 = 63
19298,CBA,1.2468,1,lure,2,7,non-tie,small-sized,low,8 × 2 = 14
19298,CBA,4.9518,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
19298,CBA,3.4728,1,correct,0,6,non-tie,large-sized,low,6 × 5 = 30
19298,CBA,1.1163,0,lure,7,7,tie,large-sized,low,7 × 7 = 42
19298,CBA,0.9163,1,lure,9,19,non-tie,large-sized,high,8 × 9 = 63
19298,CBA,3.3153,1,lure,8,19,tie,large-sized,high,8 × 8 = 72
19298,CBA,1.3349,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
19298,CBA,3.9637,1,lure,5,9,non-tie,large-sized,high,5 × 8 = 45
19298,CBA,1.0272,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
19298,CBA,2.2496,1,correct,0,9,non-tie,large-sized,high,5 × 8 = 40
19298,CBA,1.3714,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
19298,CBA,0.9614,1,correct,0,3,non-tie,small-sized,low,2 × 6 = 12
19298,CBA,1.1387,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
19298,CBA,4.6201,1,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
19298,CBA,2.1478,1,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
19298,CBA,3.6652,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
19298,CBA,3.4333,1,lure,8,19,non-tie,large-sized,high,9 × 8 = 64
19298,CBA,4.0953,1,lure,9,6,tie,large-sized,low,9 × 9 = 72
19298,CBA,1.2341,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
19298,CBA,4.5473,1,correct,0,13,non-tie,small-sized,high,3 × 8 = 24
19298,CBA,3.4017,1,correct,0,9,non-tie,large-sized,high,8 × 7 = 56
19298,CBA,3.2302,1,correct,0,12,non-tie,small-sized,high,4 × 6 = 24
19298,CBA,1.0993,1,correct,0,4,non-tie,small-sized,low,7 × 2 = 14
19298,CBA,3.301,1,correct,0,9,non-tie,large-sized,high,7 × 8 = 56
19298,CBA,3.3864,1,lure,7,9,non-tie,large-sized,high,8 × 7 = 49
19298,CBA,2.401,1,lure,3,10,non-tie,small-sized,high,3 × 4 = 15
19298,CBA,1.3622,1,lure,6,4,tie,large-sized,low,6 × 6 = 42
19298,CBA,1.1146,1,lure,6,4,tie,large-sized,low,6 × 6 = 30
19298,CBA,1.2207,1,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
19298,CBA,1.0856,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
19298,CBA,3.9329,1,lure,4,25,non-tie,large-sized,high,8 × 4 = 28
19298,CBA,1.6132,1,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
19298,CBA,3.2651,1,lure,6,13,non-tie,large-sized,high,9 × 6 = 48
19298,CBA,4.4289,0,lure,5,9,non-tie,large-sized,high,8 × 5 = 35
19298,CBA,4.8316,0,lure,3,13,non-tie,small-sized,high,3 × 7 = 24
19298,CBA,0.8639,0,correct,0,7,non-tie,small-sized,low,2 × 8 = 16
19298,CBA,0.8536,0,lure,2,0,tie,small-sized,low,2 × 2 = 6
19298,CBA,1.0663,0,correct,0,7,non-tie,small-sized,low,2 × 9 = 18
19298,CBA,0.9476,0,lure,6,4,tie,large-sized,low,6 × 6 = 42
19298,CBA,1.2484,0,lure,2,0,non-tie,small-sized,low,3 × 2 = 4
19298,CBA,1.2232,0,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
19298,CBA,0.8635,0,lure,2,4,non-tie,small-sized,low,2 × 7 = 16
19298,CBA,1.2674,0,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
19298,CBA,5.5131,0,lure,9,9,non-tie,large-sized,high,3 × 9 = 18
19298,CBA,3.6631,0,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
19298,CBA,3.5169,0,lure,4,25,non-tie,large-sized,high,8 × 4 = 28
19298,CBA,3.2878,0,correct,0,6,non-tie,large-sized,low,9 × 5 = 45
19298,CBA,0.9446,0,correct,0,7,non-tie,small-sized,low,9 × 2 = 18
19298,CBA,3.2837,0,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
19298,CBA,4.0171,0,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
19298,CBA,3.0995,0,correct,0,22,non-tie,large-sized,high,7 × 6 = 42
19298,CBA,1.3807,0,lure,3,8,non-tie,small-sized,high,3 × 6 = 21
19298,CBA,2.4971,0,correct,0,7,non-tie,large-sized,low,7 × 5 = 35
19298,CBA,3.3003,0,lure,7,7,tie,large-sized,low,7 × 7 = 42
19298,CBA,2.8832,0,correct,0,9,non-tie,large-sized,high,4 × 9 = 36
19298,CBA,1.9734,0,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
19298,CBA,3.6305,0,lure,8,19,non-tie,large-sized,high,9 × 8 = 64
19298,CBA,1.6813,0,correct,0,5,tie,small-sized,low,4 × 4 = 16
19298,CBA,3.9442,0,lure,8,19,tie,large-sized,high,8 × 8 = 72
19298,CBA,3.4287,0,correct,0,6,non-tie,large-sized,low,5 × 9 = 45
19298,CBA,2.3355,0,lure,4,5,tie,small-sized,low,4 × 4 = 20
19298,CBA,2.4154,0,correct,0,13,non-tie,large-sized,high,6 × 9 = 54
19298,CBA,2.8663,0,lure,5,3,tie,small-sized,low,5 × 5 = 20
19298,CBA,0.9652,0,correct,0,0,tie,small-sized,low,2 × 2 = 4
19298,CBA,1.9391,0,lure,2,0,tie,small-sized,low,2 × 2 = 2
19298,CBA,3.1003,0,correct,0,6,non-tie,large-sized,low,5 × 6 = 30
19298,CBA,2.1437,0,lure,9,17,non-tie,large-sized,high,7 × 9 = 54
19298,CBA,1.1993,0,lure,3,0,tie,small-sized,low,3 × 3 = 6
19298,CBA,4.8402,0,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
19298,CBA,1.0751,0,lure,5,0,non-tie,small-sized,low,5 × 2 = 15
19298,CBA,0.9474,0,lure,3,0,tie,small-sized,low,3 × 3 = 12
19298,CBA,3.5695,0,correct,0,19,tie,large-sized,high,8 × 8 = 64
19298,CBA,1.2793,0,correct,0,8,non-tie,small-sized,high,3 × 6 = 18
19298,CBA,3.1822,0,lure,5,9,non-tie,large-sized,high,5 × 8 = 45
19298,CBA,2.0972,0,lure,9,13,non-tie,large-sized,high,6 × 9 = 45
19298,CBA,1.848,0,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
19298,CBA,3.5515,0,lure,7,9,non-tie,large-sized,high,7 × 8 = 63
19298,CBA,2.4039,0,correct,0,13,non-tie,large-sized,high,9 × 6 = 54
19298,CBA,2.2665,0,lure,9,9,non-tie,large-sized,high,4 × 9 = 27
19298,CBA,3.617,0,correct,0,17,non-tie,large-sized,high,7 × 4 = 28
19298,CBA,3.4696,0,lure,6,22,non-tie,large-sized,high,7 × 6 = 36
19298,CBA,1.4164,0,lure,3,13,non-tie,small-sized,high,3 × 8 = 27
19298,CBA,2.4534,0,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
19298,CBA,3.8331,0,lure,9,19,non-tie,large-sized,high,8 × 9 = 63
