participant,group,mean_rt__P_0,mean_rt__P_1,mean_rt__P_2,mean_rt__P_5,acc__P_0,acc__P_1,acc__P_2,acc__P_5,mean_rt__P_congruent,mean_rt__P_incongruent,mean_rt__P_neutral,acc__P_congruent,acc__P_incongruent,acc__P_neutral,mean_rt__M_1,mean_rt__M_2,mean_rt__M_5,acc__M_1,acc__M_2,acc__M_5,mean_rt__M_congruent,mean_rt__M_incongruent,mean_rt__M_neutral,acc__M_congruent,acc__M_incongruent,acc__M_neutral
582545690541,BAC,0.5164416666666667,0.5187866666666666,0.503525,0.554775,100,93.75,100,100,0.5315458333333334,0.519891304347826,0.5164416666666667,100,95.83333333333334,100,0.6143375,0.5708208333333333,0.5594833333333333,100,100,100,0.552575,0.6232833333333333,0.5687833333333333,100,100,100
604128320491,ABC,0.4714458335416667,0.4561071429285714,0.5193187499999999,0.4554933336,100,87.5,100,93.75,0.45562916691666666,0.5043761904285714,0.4714458335416667,100,87.5,100,0.616392857,0.6848714284285714,0.5861818185454546,58.333333333333336,58.333333333333336,45.83333333333333,0.5659999999583334,NA,0.7387800000666667,100,NA,62.5
651964771235,ACB,0.5875608695652174,0.5829153846153846,0.5954333333333334,0.55554375,95.83333333333334,81.25,93.75,100,0.5508954545454545,0.6035636363636364,0.5875608695652174,91.66666666666666,91.66666666666666,95.83333333333334,0.7498714285714286,0.6135772727272727,0.616625,87.5,91.66666666666666,100,0.6296166666666667,0.7134,0.6376608695652174,100,83.33333333333334,95.83333333333334
675296385237,ACB,0.49580833333333335,0.49929375,0.51816,0.5032125,100,100,93.75,100,0.46922916666666664,0.545695652173913,0.49580833333333335,100,95.83333333333334,100,0.6720181818181818,0.622275,0.5554333333333333,91.66666666666666,100,100,0.5886666666666667,0.6423652173913044,0.6150869565217392,100,95.83333333333334,95.83333333333334
678536750213,BCA,0.5363666666666667,0.49010625,0.4882533333333333,0.4911875,100,100,93.75,100,0.49885416666666665,0.4805217391304348,0.5363666666666667,100,95.83333333333334,100,1.0840944444444445,1.69006875,0.7107588235294118,75,66.66666666666666,70.83333333333334,1.12225,0.7409333333333333,1.39085,100,37.5,75
692323212348,CBA,0.46432083333333335,0.57216875,0.4778,0.49876,100,100,87.5,93.75,0.4690875,0.5746285714285715,0.46432083333333335,100,87.5,100,0.5686791666666666,0.530904347826087,0.49985833333333335,100,95.83333333333334,100,0.5006958333333333,0.5930043478260869,0.5083291666666667,100,95.83333333333334,100
697608015709,BCA,0.5802826086956522,0.52165,0.56624375,0.5055133333333334,95.83333333333334,100,100,93.75,0.534975,0.5282434782608696,0.5802826086956522,100,95.83333333333334,95.83333333333334,0.7201,0.6479458333333333,0.6124708333333333,83.33333333333334,100,100,0.6537260869565218,0.6537090909090909,0.6623782608695652,95.83333333333334,91.66666666666666,95.83333333333334
730858445772,CBA,0.44611666666666666,0.4714375,0.47170666666666666,0.4954,100,100,93.75,100,0.42662083333333334,0.5350478260869566,0.44611666666666666,100,95.83333333333334,100,0.7197333333333333,0.6113076923076923,0.6340571428571429,62.5,54.166666666666664,58.333333333333336,0.5277416666666667,NA,0.8307777777777778,100,NA,75
771719516720,BCA,0.5008958333333333,0.48745625,0.50405,0.5213266666666666,100,100,100,93.75,0.47833333333333333,0.530608695652174,0.5008958333333333,100,95.83333333333334,100,0.4869625,0.475975,0.4361291666666667,100,100,100,0.46234166666666665,0.47476666666666667,0.4619583333333333,100,100,100
798938289447,BCA,0.40827083333333336,0.4403666666666667,0.4015066666666667,0.4403,100,93.75,93.75,100,0.42533750000000003,0.43021818181818183,0.40827083333333336,100,91.66666666666666,100,0.5800894736842105,0.57621,0.5541375,79.16666666666666,83.33333333333334,100,0.5592608695652174,0.63343125,0.5353041666666667,95.83333333333334,66.66666666666666,100
822385097411,BAC,0.50595,0.479225,0.5508,0.5452812499999999,100,100,100,100,0.5297291666666667,0.520475,0.50595,100,100,100,0.5482913043478261,0.5878416666666667,0.531625,95.83333333333334,100,100,0.5019333333333333,0.6236652173913043,0.5453,100,95.83333333333334,100
8233,ABC,0.5210083333333333,0.56578125,0.56073125,0.50501875,100,100,100,100,0.4804541666666667,0.6072333333333333,0.5210083333333333,100,100,100,0.5611608695652174,0.6159652173913044,0.48420416666666666,95.83333333333334,95.83333333333334,100,0.5172478260869565,0.61599565217391306,0.5262583333333334,95.83333333333334,95.83333333333334,100
8242,CBA,0.4964208333333333,0.47869285714285714,0.48924285714285715,0.5601866666666667,100,87.5,87.5,93.75,0.4651227272727273,0.558152380952381,0.4964208333333333,91.66666666666666,87.5,100,0.5801428571428572,0.5547045454545455,0.47381304347826086,87.5,91.66666666666666,95.83333333333334,0.500075,0.5997166666666667,0.5203125,100,75,100
8251,CBA,0.45390416666666666,0.46409375,0.45611333333333337,0.43363999999999997,100,100,93.75,93.75,0.4362916666666667,0.4682181818181818,0.45390416666666666,100,91.66666666666666,100,0.6482727272727272,0.6020434782608696,0.5563695652173913,91.66666666666666,95.83333333333334,95.83333333333334,0.5826708333333334,0.6252142857142857,0.5996478260869565,100,87.5,95.83333333333334
838440669607,CBA,0.5191,0.5551666666666667,0.59773125,0.56255,100,93.75,100,87.5,0.5253416666666667,0.6266047619047619,0.5191,100,87.5,100,0.78685,0.706535,0.6147625,91.66666666666666,83.33333333333334,100,0.6394478260869565,0.7247761904761905,0.7394590909090909,95.83333333333334,87.5,91.66666666666666
848199286335,CAB,0.575,0.594125,0.56559375,0.6545214285714286,95.83333333333334,100,100,87.5,0.5617083333333334,0.6471727272727272,0.575,100,91.66666666666666,95.83333333333334,0.9341583333333333,0.8063333333333333,0.7243869565217391,100,100,95.83333333333334,0.7461,0.8381000000000001,0.8854166666666666,100,95.83333333333334,100
8485,BAC,0.5041541666666667,0.53795,0.5174533333333333,0.51154375,100,100,93.75,100,0.4915125,0.5546695652173913,0.5041541666666667,100,95.83333333333334,100,1.1244583333333333,1.1685,0.8910913043478261,100,100,95.83333333333334,1.00055,1.0381,1.1515250000000001,100,95.83333333333334,100
8488,CBA,0.47739166666666666,0.4412,0.4756933333333333,0.4737,100,93.75,93.75,100,0.45837916666666667,0.46961363636363634,0.47739166666666666,100,91.66666666666666,100,0.6251217391304348,0.6331652173913044,0.5691166666666667,95.83333333333334,95.83333333333334,100,0.6031458333333333,0.6474652173913044,0.5753130434782608,100,95.83333333333334,95.83333333333334
8497,CBA,0.6057173913043479,0.5724666666666667,0.6302714285714286,0.6405923076923077,95.83333333333334,93.75,87.5,81.25,0.5898238095238095,0.6358190476190476,0.6057173913043479,87.5,87.5,95.83333333333334,1.0100571428571428,0.77135,0.8608454545454546,87.5,83.33333333333334,91.66666666666666,0.7530318181818182,1.0336888888888889,0.8871173913043479,91.66666666666666,75,95.83333333333334
8506,CBA,0.5273086956521739,0.4854,0.4977875,0.49229375,95.83333333333334,93.75,100,100,0.4989708333333333,0.4846521739130435,0.5273086956521739,100,95.83333333333334,95.83333333333334,0.6356391304347826,0.5614772727272728,0.5307999999999999,95.83333333333334,91.66666666666666,100,0.5403583333333333,0.5928476190476191,0.5955416666666666,100,87.5,100
8509,BAC,0.7029166666666666,0.8312066666666666,0.7446533333333333,0.8261642857142857,100,93.75,93.75,87.5,0.6923956521739131,0.918052380952381,0.7029166666666666,95.83333333333334,87.5,100,0.8951666666666667,0.676225,0.8087521739130434,100,83.33333333333334,95.83333333333334,0.7658863636363636,0.8682869565217392,0.7631681818181818,91.66666666666666,95.83333333333334,91.66666666666666
8515,ABC,0.557625,0.5520625,0.5241875,0.5077333333333334,100,100,100,93.75,0.5184166666666666,0.5388695652173913,0.557625,100,95.83333333333334,100,0.5654347826086956,0.5356521739130435,0.5259583333333333,95.83333333333334,95.83333333333334,100,0.5282083333333334,0.5674090909090909,0.5328333333333334,100,91.66666666666666,100
8533,ABC,0.49893333333333334,0.514625,0.5178875000000001,0.506925,100,100,100,100,0.4882875,0.5380041666666666,0.49893333333333334,100,100,100,0.7095166666666667,0.6826818181818182,0.6119833333333333,100,91.66666666666666,100,0.6648521739130435,0.7007333333333333,0.635904347826087,95.83333333333334,100,95.83333333333334
857677498017,CBA,0.51845,0.5082333333333333,0.5223625,0.49796666666666667,100,93.75,100,93.75,0.49843333333333334,0.5222,0.51845,100,91.66666666666666,100,0.6350782608695652,0.5823285714285714,0.5779388888888889,95.83333333333334,87.5,75,0.5433083333333333,0.6588058823529411,0.6190238095238095,100,70.83333333333334,87.5
8596,ABC,1.1740166666666665,0.7623800000000001,1.5733133333333333,0.82845625,100,93.75,93.75,100,1.2407958333333333,0.8414363636363636,1.1740166666666665,100,91.66666666666666,100,1.0892727272727274,0.7715190476190477,1.6087318181818182,91.66666666666666,87.5,91.66666666666666,1.1918875,1.2473235294117646,1.0728416666666667,100,70.83333333333334,100
8644,BCA,0.496075,0.47105,0.5701933333333333,0.5662214285714285,100,87.5,93.75,87.5,0.4835291666666667,0.6036842105263158,0.496075,100,79.16666666666666,100,0.6230818181818182,0.5903521739130435,0.5886565217391304,91.66666666666666,95.83333333333334,95.83333333333334,0.58645,0.6231666666666666,0.5940739130434782,100,87.5,95.83333333333334
8665,BAC,0.5838041666666667,0.57380625,0.697925,0.659,100,100,100,100,0.6474333333333333,0.6397208333333333,0.5838041666666667,100,100,100,0.8720826086956521,0.7921863636363636,0.78395,95.83333333333334,91.66666666666666,100,0.7353166666666666,0.8714181818181818,0.8470434782608696,100,91.66666666666666,95.83333333333334
8668,CAB,0.4997782608695652,0.5432133333333333,0.546475,0.53995,95.83333333333334,93.75,100,87.5,0.49877916666666666,0.5943047619047619,0.4997782608695652,100,87.5,95.83333333333334,0.557175,0.5320545454545454,0.5018086956521739,100,91.66666666666666,95.83333333333334,0.4787458333333333,0.5668190476190477,0.5510791666666667,100,87.5,100
8761,BAC,0.6419523809523809,0.70175,0.596,0.6898124999999999,87.5,100,100,100,0.6065833333333334,0.7184583333333333,0.6419523809523809,100,100,87.5,0.7624705882352941,0.852125,0.652,70.83333333333334,66.66666666666666,75,0.640875,0.4955,0.911695652173913,100,16.666666666666664,95.83333333333334
8767,CAB,0.6795833333333333,0.6906875,0.7644,0.7046875,100,100,93.75,100,0.6705217391304348,0.7654166666666666,0.6795833333333333,95.83333333333334,100,100,0.7069565217391305,0.6303478260869565,0.6291666666666667,95.83333333333334,95.83333333333334,100,0.6737916666666667,0.6395,0.6507499999999999,100,91.66666666666666,100
8791,CAB,0.6609375,0.65769375,0.68765625,0.66581875,100,100,100,100,0.6430208333333334,0.6977583333333334,0.6609375,100,100,100,1.0087260869565218,1.0208782608695652,0.9526875,95.83333333333334,95.83333333333334,100,1.0191916666666667,1.0746272727272728,0.8934583333333334,100,91.66666666666666,100
